img_name,h_mean,s_mean,v_mean,Radiation Value
IMG_2085,92.248,185.192,74.343,-32.7083
IMG_2086,92.752,187.089,75.17,-32.4879
IMG_2087,91.914,184.802,74.066,-32.5035
IMG_2088,93.534,187.578,74.179,-31.7249
IMG_2089,92.822,185.058,72.743,-33.1768
IMG_2090,92.658,183.8,72.484,-33.9832
IMG_2091,92.717,185.061,72.487,-33.8145
IMG_2092,93.536,187.287,72.42,-34.0546
IMG_2093,93.222,186.403,71.274,-32.5376
IMG_2094,93.034,182.41,70.546,-32.482
IMG_2095,92.709,182.786,69.541,-33.0232
IMG_2096,93.217,182.545,69.402,-32.1401
IMG_2097,93.103,181.964,69.39,-32.1869
IMG_2098,92.982,183.157,68.866,-32.3133
IMG_2099,91.87,180.368,68.166,-32.0655
IMG_2100,92.333,180.876,68.839,-32.6937
IMG_2101,92.661,183.007,69.473,-31.749
IMG_2102,92.536,181.054,68.485,-31.3508
IMG_2103,93.544,183.349,69.354,-32.9666
IMG_2104,92.34,179.032,67.873,-31.927
IMG_2105,83.182,113.839,246.844,-4.8098
IMG_2106,82.903,101.367,251.438,-3.691
IMG_2107,83.212,131.928,235.975,-3.3674
IMG_2108,84.422,165.672,205.186,-6.4433
IMG_2109,85.073,164.02,208.932,-6.5071
IMG_2110,85.75,185.158,175.389,-7.5096
IMG_2111,84.323,170.463,196.591,-6.9403
IMG_2112,82.632,130.5,237.363,-4.8006
IMG_2113,81.755,133.556,234.169,-4.3047
IMG_2114,83.747,170.152,184.581,-8.7353
IMG_2115,85.356,179.175,163.5,-9.78
IMG_2116,88.163,186.508,130.439,-16.1235
IMG_2117,91.142,188.728,114.361,-24.5516
IMG_2118,91.473,192.383,108.81,-24.4513
IMG_2119,92.461,190.459,103.304,-22.491
IMG_2120,91.045,186.174,108.005,-25.9426
IMG_2121,85.326,175.721,131.895,-25.3975
IMG_2122,80.759,155.885,209.134,-18.3664
IMG_2123,82.842,177.035,162.502,-13.7785
IMG_2124,84.194,182.603,143.047,-15.4113
IMG_2125,82.12,178.461,172.387,-7.8928
IMG_2126,80.229,164.362,192.624,-5.2243
IMG_2127,79.775,163.224,178.7,-4.1546
IMG_2128,79.149,144.688,217.775,-2.2442
IMG_2129,79.636,154.22,207.341,-5.0049
IMG_2130,79.874,166.079,168.463,-6.3046
IMG_2131,79.542,154.46,202.283,-5.2334
IMG_2132,78.293,138.01,223.543,-2.7752
IMG_2133,77.076,137.698,222.19,-3.0983
IMG_2134,76.911,135.884,224.318,-5.0401
IMG_2135,75.989,126.035,233.215,-2.3553
IMG_2136,77.273,162.792,172.024,-4.0778
IMG_2137,79.043,168.807,171.194,-8.6122
IMG_2138,78.478,161.471,188.334,-6.223
IMG_2139,84.33,163.622,114.622,-17.865
IMG_2140,77.679,145.471,213.003,-3.8476
IMG_2141,77.606,151.76,204.818,-1.6203
IMG_2142,78.75,169.416,169.657,-3.279
IMG_2143,79.064,169.346,182.305,-3.7755
IMG_2144,78.449,160.304,195.302,-3.5359
IMG_2145,76.877,150.231,203.784,-2.3927
IMG_2146,76.913,155.52,193.63,-3.1881
IMG_2147,76.49,147.875,205.06,-2.7256
IMG_2148,77.109,144.655,212.527,-2.3259
IMG_2149,75.006,132.694,225.065,-1.7463
IMG_2150,74.676,127.998,229.701,-1.7997
IMG_2151,74.995,138.558,216.697,-1.6943
IMG_2152,74.676,134.558,219.409,-1.6211
IMG_2153,76.055,133.603,225.364,-1.5092
IMG_2154,91.185,200.786,145.833,-19.269
IMG_2155,86.062,170.149,198.707,-23.0693
IMG_2156,84.604,150.364,223.161,-11.7575
IMG_2157,85.501,162.991,200.241,-12.9033
IMG_2158,85.357,162.409,210.789,-19.5424
IMG_2159,93.785,212.803,127.584,-24.5909
IMG_2160,94.136,216.923,126.284,-23.2228
IMG_2161,92.51,210.76,141.001,-26.4156
IMG_2162,93.52,213.414,133.72,-27.4591
IMG_2163,83.683,132.068,237.907,-20.9886
IMG_2164,83.519,123.142,243.644,-3.7902
IMG_2165,86.452,182.76,165.163,-17.8887
IMG_2166,86.184,177.971,176.533,-11.6636
IMG_2167,84.773,170.08,195.251,-3.2254
IMG_2168,84.247,162.09,201.694,-8.5283
IMG_2169,85.242,178.291,177.842,-3.8397
IMG_2170,89.319,186.226,131.147,-5.8476
IMG_2171,87.063,183.008,149.414,-10.8842
IMG_2172,83.135,167.593,197.877,-3.974
IMG_2173,85.901,184.749,153.861,-5.073
IMG_2174,84.229,179.269,165.341,-4.0029
IMG_2175,81.794,168.539,164.255,-4.0259
IMG_2176,80.706,164.876,192.167,-3.7744
IMG_2177,79.203,134.321,230.393,-2.177
IMG_2178,79.12,120.817,241.627,-1.1556
IMG_2179,80.216,146.2,219.012,-0.9252
IMG_2180,79.554,136.36,229.516,-1.2769
IMG_2181,78.066,137.37,222.053,-1.0694
IMG_2182,77.374,145.455,209.191,-1.1589
IMG_2183,77.125,140.024,217.49,-1.2511
IMG_2184,79.858,161.376,174.481,-1.2683
IMG_2185,77.713,149.951,204.876,-1.8442
IMG_2186,76.332,140.43,216.368,-1.1665
IMG_2187,75.115,129.331,228.435,-1.206
IMG_2188,76.324,138.241,220.307,-0.7199
IMG_2189,77.025,143.932,215.8,-0.797
IMG_2190,76.791,141.659,219.005,-0.8922
IMG_2191,77.258,151.273,205.328,-0.8812
IMG_2192,76.92,143.781,216.38,-0.9969
IMG_2193,76.782,143.496,215.954,-0.942
IMG_2194,77.479,155.683,201.367,-0.9376
IMG_2195,77.217,151.258,209.313,-1.0728
IMG_2196,77.858,162.539,190.23,-4.4486
IMG_2197,78.25,165.124,186.454,-6.4268
IMG_2198,78.351,162.206,195.787,-5.0163
IMG_2199,79.627,174.032,158.468,-4.3235
IMG_2200,78.624,168.136,180.577,-6.2284
IMG_2201,78.823,165.661,182.857,-6.2416
IMG_2202,78.899,166.57,184.753,-3.6106
IMG_2203,94.745,220.052,119.289,-30.6823
IMG_2204,94.755,219.887,119.429,-32.5032
IMG_2205,93.837,213.268,115.391,-31.6456
IMG_2206,94.969,219.361,118.607,-32.2457
IMG_2207,94.435,217.205,114.458,-33.0914
IMG_2208,94.137,214.622,112.751,-33.104
IMG_2209,94.313,214.707,113.565,-32.9209
IMG_2210,94.21,215.033,112.587,-33.8099
IMG_2211,94.257,214.501,112.489,-33.463
IMG_2212,93.727,212.478,110.699,-32.326
IMG_2213,94.096,212.731,110.891,-32.096
IMG_2214,93.821,212.347,107.385,-32.9358
IMG_2215,94.555,213.11,107.139,-33.3337
IMG_2216,93.935,208.655,103.83,-32.6811
IMG_2217,94.104,208.933,102.282,-32.9204
IMG_2218,93.854,203.709,95.592,-31.8034
IMG_2219,93.084,200.226,93.818,-33.5125
IMG_2220,93.932,204.117,96.384,-33.0874
IMG_2221,92.901,199.082,91.772,-32.6128
IMG_2222,92.343,193.506,88.961,-33.7458
IMG_2223,92.486,192.696,85.814,-32.627
IMG_2224,92.148,187.505,81.786,-32.7447
IMG_2225,90.488,181.462,79.336,-32.1496
IMG_2226,92.883,190.963,82.312,-33.0905
IMG_2227,91.884,185.49,83.087,-32.7823
IMG_2228,90.915,185.733,81.816,-31.9084
IMG_2229,90.968,182.456,81.145,-32.7157
IMG_2230,91.874,185.452,81.333,-32.6675
IMG_2231,92.43,186.865,80.05,-33.1479
IMG_2232,92.34,186.994,78.94,-33.2149
IMG_2233,92.527,187.265,78.719,-32.2245
IMG_2234,92.487,186.893,77.908,-33.1187
IMG_2235,92.089,183.762,77.388,-32.4495
IMG_2236,91.848,184.865,77.425,-32.2216
IMG_2237,92.591,185.726,77.663,-30.3034
IMG_2238,91.529,184.069,76.966,-30.0099
IMG_2239,92.148,184.214,76.352,-31.1896
IMG_2240,92.458,183.7,76.772,-31.3215
IMG_2241,91.149,181.72,76.458,-30.6259
IMG_2242,91.603,181.874,77.202,-31.3904
IMG_2243,91.786,183.179,76.881,-30.6457
IMG_2244,92.15,183.287,76.43,-31.308
IMG_2245,92.249,184.247,75.418,-32.3889
IMG_2246,92.604,184.342,76.187,-32.4643
IMG_2247,91.248,180.338,75.28,-32.9396
IMG_2248,92.181,184.357,77.032,-31.8537
IMG_2249,91.381,182.891,75.519,-32.668
IMG_2250,92.084,183.779,75.936,-32.0934
IMG_2251,91.454,181.284,75.323,-30.3311
IMG_2252,94.229,223.209,129.005,-31.7629
IMG_2253,94.485,223.09,128.848,-31.9407
IMG_2254,94.837,223.809,129.179,-31.2127
IMG_2255,94.328,221.754,128.318,-30.0737
IMG_2256,94.711,223.733,128.379,-32.3176
IMG_2257,94.221,220.251,124.157,-29.9258
IMG_2258,94.477,219.009,123.303,-30.4509
IMG_2259,94.044,218.149,119.725,-31.1921
IMG_2260,95.019,222.307,121.521,-31.653
IMG_2261,94.22,217.341,117.155,-31.5982
IMG_2262,94.15,217.192,114.01,-31.36
IMG_2263,95.276,220.838,115.499,-31.5376
IMG_2264,94.689,217.863,113.483,-31.0527
IMG_2265,94.532,217.931,110.772,-30.9818
IMG_2266,94.779,215.459,106.483,-31.2305
IMG_2267,94.418,212.469,102.135,-31.0763
IMG_2268,93.951,207.059,100.716,-31.5174
IMG_2269,94.846,210.665,99.507,-30.1415
IMG_2270,93.78,201.153,93.455,-30.8306
IMG_2271,94.428,208.213,94.274,-30.9607
IMG_2272,94.311,204.483,92.833,-30.2276
IMG_2273,92.842,190.187,79.504,-30.9323
IMG_2274,94.057,195.507,78.986,-30.6678
IMG_2275,93.297,191.665,75.759,-30.3246
IMG_2276,92.831,185.457,74.837,-30.2162
IMG_2277,94.049,191.809,75.001,-31.074
IMG_2278,92.762,184.642,73.213,-31.4617
IMG_2279,92.253,178.977,70.714,-30.1817
IMG_2280,93.72,184.401,71.734,-29.807
IMG_2281,91.754,175.641,67.591,-29.9493
IMG_2282,94.187,185.304,71.398,-30.4778
IMG_2283,93.76,186.76,70.997,-28.9521
IMG_2284,93.473,183.388,70.153,-29.2607
IMG_2285,93.797,182.375,69.598,-29.9997
IMG_2286,92.188,180.014,68.293,-30.1692
IMG_2287,91.512,175.126,67.983,-29.6995
IMG_2288,93.298,183.09,70.896,-29.5339
IMG_2289,90.28,169.664,66.488,-28.4162
IMG_2290,91.8,174.469,69.47,-27.8476
IMG_2291,91.113,172.819,68.564,-27.911
IMG_2292,92.351,179.019,70.652,-29.6167
IMG_2293,90.084,170.223,68.365,-27.7658
IMG_2294,91.542,175.032,68.126,-29.2735
IMG_2295,91.062,174.333,67.973,-29.2118
IMG_2296,90.035,170.309,69.164,-28.4359
IMG_2297,90.758,170.912,67.564,-28.5338
IMG_2298,90.05,169.218,68.949,-26.9903
IMG_2299,89.404,165.867,67.91,-29.1044
IMG_2300,91.438,171.47,68.761,-26.8755
IMG_2301,92.23,200.556,96.33,-30.2288
IMG_2302,91.798,194.073,92.47,-28.4822
IMG_2303,93.063,198.002,94.174,-28.8405
IMG_2304,91.819,192.94,90.859,-28.2748
IMG_2305,91.212,188.189,86.96,-27.7913
IMG_2306,92.324,191.057,87.945,-29.2732
IMG_2307,91.745,188.626,86.369,-29.88
IMG_2308,90.621,185.156,86.06,-29.3119
IMG_2309,91.571,190.056,86.698,-29.5656
IMG_2310,91.725,189.404,85.524,-30.0362
IMG_2311,90.968,183.942,84.93,-29.2127
IMG_2312,91.045,183.651,81.431,-30.4947
IMG_2313,92.121,187.273,82.304,-29.3269
IMG_2314,91.031,181.197,79.224,-29.9828
IMG_2315,90.364,178.698,78.998,-30.0953
IMG_2316,89.834,177.283,77.637,-29.5239
IMG_2317,91.43,183.93,78.978,-29.0259
IMG_2318,90.035,178.905,78.976,-29.119
IMG_2319,89.054,180.316,83.361,-25.9372
IMG_2320,90.494,183.282,80.897,-19.5492
IMG_2321,89.355,183.508,84.214,-18.1385
IMG_2322,89.23,177.281,79.396,-23.9712
IMG_2323,87.732,178.674,83.834,-16.7192
IMG_2324,89.514,177.475,77.538,-24.3076
IMG_2325,88.983,175.593,79.221,-19.8091
IMG_2326,88.733,182.652,86.236,-24.0171
IMG_2327,85.935,183.515,102.107,-14.3831
IMG_2328,81.934,182.809,129.061,-11.5798
IMG_2329,84.316,182.469,122.498,-8.7813
IMG_2330,80.956,178.83,157.208,-6.0111
IMG_2331,80.839,179.986,148.914,-7.3376
IMG_2332,80.088,177.789,155.361,-9.096
IMG_2333,95.656,223.834,118.695,-30.6364
IMG_2334,95.848,223.446,115.881,-30.0875
IMG_2335,95.433,219.621,109.224,-29.4134
IMG_2336,94.962,213.284,105.324,-31.1067
IMG_2337,96.157,223.486,108.97,-30.9129
IMG_2338,96.22,219.844,103.263,-29.4514
IMG_2339,94.677,208.08,95.02,-30.5513
IMG_2340,95.348,212.901,98.171,-29.1894
IMG_2341,95.407,210.99,95.61,-29.312
IMG_2342,94.876,206.461,94.011,-29.8539
IMG_2343,94.812,206.695,92.781,-28.5417
IMG_2344,93.723,187.015,77.032,-28.7428
IMG_2345,95.715,200.282,78.679,-29.2014
IMG_2346,92.987,184.517,73.654,-27.3133
IMG_2347,92.026,182.036,72.616,-26.8713
IMG_2348,93.054,188.502,78.752,-27.7184
IMG_2349,93.297,193.754,81.98,-27.7124
IMG_2350,92.445,185.13,79.497,-28.9327
IMG_2351,92.485,184.241,73.559,-27.9921
IMG_2352,92.391,181.547,74.108,-26.9397
IMG_2353,93.662,185.604,72.987,-26.9832
IMG_2354,90.553,172.69,69.587,-27.3105
IMG_2355,91.5,176.468,71.614,-26.9232
IMG_2356,89.843,171.138,72.352,-25.0658
IMG_2357,89.853,171.049,77.964,-27.0026
IMG_2358,91.363,179.511,80.436,-28.486
IMG_2359,89.092,171.075,81.598,-26.4863
IMG_2360,88.328,167.134,84.545,-25.6317
IMG_2361,87.489,170.672,89.501,-20.1196
IMG_2362,88.836,175.894,91.393,-17.7411
IMG_2363,87.211,170.715,91.58,-20.4384
IMG_2364,86.759,165.684,84.63,-23.2308
IMG_2365,86.12,173.486,100.815,-19.4528
IMG_2366,81.775,173.857,118.456,-17.5744
IMG_2367,83.736,170.758,106.102,-15.6616
IMG_2368,82.883,169.184,128.408,-16.7581
IMG_2369,79.23,167.695,137.81,-16.0746
IMG_2370,77.724,165.15,151.26,-13.4774
IMG_2371,78.43,166.844,154.771,-16.5587
IMG_2372,84.779,130.841,237.914,-11.2046
IMG_2373,85.73,160.574,206.921,-10.7655
IMG_2374,85.14,158.813,211.13,-10.6549
IMG_2375,84.486,133.299,236.475,-11.0257
IMG_2376,84.319,135.715,235.544,-9.1189
IMG_2377,83.961,119.487,245.041,-12.4182
IMG_2378,83.466,117.139,245.895,-3.9792
IMG_2379,83.143,113.754,247.369,-4.5857
IMG_2380,83.654,134.081,233.876,-5.5395
IMG_2381,83.323,119.725,244.74,-2.683
IMG_2382,83.176,113.608,246.944,-4.1274
IMG_2383,83.01,106.051,250.096,-2.0123
IMG_2384,83,120.192,244.262,-3.051
IMG_2385,82.604,121.282,243.289,-2.7263
IMG_2386,82.022,129.347,237.338,-3.7576
IMG_2387,81.464,121.476,242.625,-3.6003
IMG_2388,81.282,120.414,242.556,-2.1578
IMG_2389,81.678,111.601,247.925,-2.2357
IMG_2390,81.051,126.739,239.199,-2.7849
IMG_2391,80.124,126.691,236.427,-3.2025
IMG_2392,80.305,129.766,234.34,-3.5225
IMG_2393,78.06,131.529,229.856,-2.19
IMG_2394,77.7,129.881,231.792,-2.3562
IMG_2395,77.939,130.298,231.146,-2.4553
IMG_2396,78.241,137.069,223.024,-3.6557
IMG_2397,78.035,137.864,218.469,-2.224
IMG_2398,78.028,130.896,230.771,-2.8845
IMG_2399,77.071,124.949,234.843,-2.004
IMG_2400,74.166,125.482,231.486,-2.0449
IMG_2401,73.558,119.603,236.786,-1.9949
IMG_2402,73.547,121.988,234.832,-1.9305
IMG_2403,74.363,124.606,232.117,-2.0076
IMG_2404,73.762,126.255,229.841,-2.1037
IMG_2405,74.801,130.963,224.263,-2.2369
IMG_2406,74.546,131.084,224.808,-2.2486
IMG_2407,73.346,123.872,232.403,-2.2001
IMG_2408,73.179,122.549,234.193,-2.1899
IMG_2409,73.535,126.944,229.57,-2.3749
IMG_2410,73.643,128.941,227.487,-2.3462
IMG_2411,74.231,131.787,223.823,-2.5203
IMG_2412,73.395,126.922,229.649,-2.232
IMG_2413,73.023,127.171,228.892,-2.2007
IMG_2414,72.808,121.233,235.735,-2.1218
IMG_2415,72.515,122.867,232.869,-2.279
IMG_2416,72.532,125.188,230.777,-2.1335
IMG_2417,72.873,123.752,232.733,-2.0804
IMG_2418,71.456,119.471,236.939,-2.0606
IMG_2419,72.602,122.444,234.321,-1.9886
IMG_2420,73.435,124.724,232.031,-2.1782
IMG_2421,82.915,114.27,246.394,-5.185
IMG_2422,82.482,104.085,250.606,-4.5579
IMG_2423,81.931,112.753,247.894,-5.1422
IMG_2424,82.467,122.436,242.465,-4.5455
IMG_2425,82.836,118.442,244.77,-4.0802
IMG_2426,82.458,126.323,240.824,-5.2046
IMG_2427,83.139,129.343,237.841,-5.4747
IMG_2428,83.001,124.526,240.897,-5.6866
IMG_2429,83.226,131.498,236.97,-5.7924
IMG_2430,81.738,124.097,241.548,-4.8035
IMG_2431,81.595,126.194,240.12,-4.1985
IMG_2432,82.065,128.639,239.115,-5.2278
IMG_2433,82.309,127.04,239.814,-4.3193
IMG_2434,82.284,125.337,241.071,-4.517
IMG_2435,82.714,133.913,235.68,-2.823
IMG_2436,82.65,142.421,228.92,-3.1859
IMG_2437,82.723,148.251,224.282,-3.2674
IMG_2438,82.737,158.585,213.336,-3.6504
IMG_2439,80.52,140.163,226.813,-4.2603
IMG_2440,79.472,142.917,221.089,-2.9159
IMG_2441,80.868,158.034,209.129,-3.3187
IMG_2442,79.827,143.35,224.337,-2.9161
IMG_2443,80.211,147.175,220.392,-2.5492
IMG_2444,80.479,141.664,226.732,-2.7942
IMG_2445,78.714,128.076,235.842,-1.5581
IMG_2446,78.681,129.658,234.716,-1.4464
IMG_2447,78.326,128.573,234.597,-1.7033
IMG_2448,78.74,135.813,227.199,-1.8619
IMG_2449,77.169,133.019,226.98,-1.455
IMG_2450,78.432,143.174,217.808,-1.6004
IMG_2451,77.674,137.058,223.164,-2.185
IMG_2452,77.487,137.119,223.318,-1.8004
IMG_2453,77.333,142.105,218.62,-2.0284
IMG_2454,77.035,136.789,223.615,-1.7608
IMG_2455,78.287,144.058,217.458,-1.9065
IMG_2456,78.866,158.903,197.562,-1.6271
IMG_2457,78.74,150.139,212.257,-1.8975
IMG_2458,77.531,144.799,215.548,-2.0235
IMG_2459,77.851,146.37,214.603,-1.8497
IMG_2460,78.023,149.494,211.542,-2.0698
IMG_2461,78.243,152.633,208.221,-2.0356
IMG_2462,78.404,151.945,208.446,-1.9675
IMG_2463,77.937,148.615,212.517,-1.7573
IMG_2464,78.082,152.376,207.039,-2.4166
IMG_2465,78.354,153.413,207.42,-2.3908
IMG_2466,77.651,152.112,207.556,-2.1636
IMG_2467,78.143,152.013,208.469,-1.962
IMG_2468,78.101,157.034,199.839,-3.0586
IMG_2469,78.028,150.96,210.137,-2.8897
IMG_2470,88.997,192.955,178.264,-23.1828
IMG_2471,87.853,190.201,182.555,-12.6499
IMG_2472,90.448,208.463,158.077,-24.6622
IMG_2473,90.507,209.361,154.033,-22.7014
IMG_2474,86.987,185.564,184.482,-17.3086
IMG_2475,89.379,205.055,160.034,-19.1098
IMG_2476,95.756,225.487,116.307,-24.1688
IMG_2477,91.89,216.107,132.296,-29.0077
IMG_2478,97.076,225.691,106.771,-30.5628
IMG_2479,95.598,217.313,95.803,-29.9107
IMG_2480,97.386,219.896,90.852,-27.8082
IMG_2481,97.417,219.59,89.144,-29.8485
IMG_2482,96.827,217.379,88.443,-29.9759
IMG_2483,96.935,216.442,87.434,-30.2581
IMG_2484,97.47,215.837,84.137,-30.2285
IMG_2485,97.269,213.713,82.132,-30.0593
IMG_2486,97.056,212.132,80.34,-30.1544
IMG_2487,96.854,209.227,80.705,-30.0123
IMG_2488,93.198,203.415,85.972,-29.4357
IMG_2489,89.479,196.523,99.116,-26.8594
IMG_2490,89.191,195.691,99.722,-22.7157
IMG_2491,84.785,188.109,119.617,-17.5269
IMG_2492,86.408,188.141,108.845,-20.1311
IMG_2493,86.507,186.724,107.703,-20.7465
IMG_2494,84.503,184.224,113.339,-20.013
IMG_2495,86.487,184.525,101.981,-17.0611
IMG_2496,87.818,183.059,90.767,-20.8843
IMG_2497,85.881,180.551,99.838,-22.1555
IMG_2498,85.068,182.637,104.2,-20.2443
IMG_2499,86.057,181.272,96.339,-17.4624
IMG_2500,87.951,180.323,87.22,-20.5902
IMG_2501,91.059,183.433,79.038,-24.2224
IMG_2502,90.201,180.736,79.422,-25.0331
IMG_2503,90.037,180.846,76.418,-24.2987
IMG_2504,91.361,182.772,75.69,-25.0662
IMG_2505,90.997,182.418,77.165,-26.0441
IMG_2506,89.459,180.248,79.705,-26.1706
IMG_2507,98.076,237.928,121.61,-29.7319
IMG_2508,97.741,237.233,121.003,-29.692
IMG_2509,97.355,236.38,119.876,-30.2477
IMG_2510,97.857,237.598,120.902,-27.4512
IMG_2511,97.761,238.545,122.167,-28.3523
IMG_2512,97.857,236.823,119.936,-28.1166
IMG_2513,97.644,235.668,120.139,-28.7411
IMG_2514,95.983,230.433,128.402,-25.8169
IMG_2515,94.823,226.056,134.526,-24.038
IMG_2516,90.953,212.965,157.062,-22.1543
IMG_2517,95.621,229.892,118.958,-19.1091
IMG_2518,97.637,228.93,103.704,-23.8368
IMG_2519,97.796,231.994,103.93,-21.0076
IMG_2520,96.196,223.695,101.08,-19.5895
IMG_2521,96.216,224.836,102.859,-23.7217
IMG_2522,97.03,224.463,98.445,-21.0772
IMG_2523,96.891,220.78,95.061,-19.615
IMG_2524,96.541,219.912,97.266,-20.0444
IMG_2525,94.521,215.671,101.042,-23.8174
IMG_2526,92.054,210.836,109.367,-22.0734
IMG_2527,92.234,212.608,112.848,-16.8595
IMG_2528,92.362,211.325,110.796,-17.9489
IMG_2529,94.909,210.689,92.896,-18.7037
IMG_2530,95.3,214.247,95.127,-20.0435
IMG_2531,94.048,205.968,93.868,-19.512
IMG_2532,90.26,204.726,113.368,-16.7843
IMG_2533,93.826,208.719,94.063,-14.5042
IMG_2534,96.208,210.138,82.518,-18.1677
IMG_2535,95.097,202.258,80.005,-19.0764
IMG_2536,93.724,197.945,84.214,-24.826
IMG_2537,95.759,207.121,81.802,-19.4867
IMG_2538,92.737,194.583,84.626,-19.131
IMG_2539,91.087,192.89,92.757,-20.1983
IMG_2540,89.068,189.615,97.603,-14.1221
IMG_2541,86.669,188.08,104.528,-14.641
IMG_2542,84.315,186.663,117.583,-11.1437
IMG_2543,84.725,187.573,118.346,-11.3811
IMG_2544,85.046,185.309,104.856,-11.0297
IMG_2545,85.374,186.058,103.607,-11.3922
IMG_2546,84.204,179.316,96.238,-11.2396
IMG_2547,85.203,180.828,99.451,-13.0962
IMG_2548,82.468,177.56,103.706,-11.6668
IMG_2549,80.135,179.041,121.719,-10.9063
IMG_2550,79.887,179.147,136.151,-9.6988
IMG_2551,79.964,177.985,133.253,-9.0406
IMG_2552,80.785,179.309,132.032,-9.1217
IMG_2553,94.931,227.087,140.284,-18.7166
IMG_2554,95.213,228.061,140.275,-18.2587
IMG_2555,95.258,227.806,140.673,-17.5193
IMG_2556,94.988,226.643,141.17,-19.8251
IMG_2557,94.425,225.509,144.403,-19.6498
IMG_2558,94.261,224.983,147.07,-20.0531
IMG_2559,94.503,225.108,143.662,-18.51
IMG_2560,94.782,226.312,141.136,-21.5207
IMG_2561,94.578,225.257,143.071,-21.8405
IMG_2562,94.975,227.274,139.104,-21.0595
IMG_2563,94.973,227.102,140.118,-20.6501
IMG_2564,94.981,227.435,138.926,-18.7729
IMG_2565,95.647,231.374,138.416,-17.983
IMG_2566,95.435,229.38,137.344,-20.5656
IMG_2567,94.184,222.687,143.457,-19.7873
IMG_2568,93.308,220.25,147.589,-19.2348
IMG_2569,93.202,217.691,148.995,-17.5765
IMG_2570,92.711,214.892,150.135,-15.4933
IMG_2571,92.014,213.565,153.586,-13.5025
IMG_2572,91.413,210.191,155.517,-15.4211
IMG_2573,90.847,205.873,161.288,-11.8619
IMG_2574,88.408,198.644,152.1,-9.508
IMG_2575,87.531,195.334,156.325,-12.8352
IMG_2576,86.638,190.06,166.405,-13.4245
IMG_2577,82.652,152.323,215.338,-8.4205
IMG_2578,81.484,139.186,227.841,-2.9229
IMG_2579,82.507,153.011,215.098,-2.7015
IMG_2580,81.884,148.359,217.018,-3.904
IMG_2581,77.615,135.032,222.525,-4.1012
IMG_2582,77.029,135.364,220.447,-3.0335
IMG_2583,76.402,134.262,220.115,-2.1968
IMG_2584,77.308,139.515,215.526,-2.8607
IMG_2585,74.113,127.02,225.854,-2.232
IMG_2586,74.893,131.05,222.646,-2.2965
IMG_2587,76.387,138.84,213.06,-2.4706
IMG_2588,73.874,125.372,229.032,-1.9771
IMG_2589,73.912,126.812,227.57,-2.0205
IMG_2590,71.782,123.725,230.013,-2.055
IMG_2591,71.4,121.227,232.756,-1.8447
IMG_2592,72.088,123.252,230.914,-1.8644
IMG_2593,73.271,127.752,225.303,-1.9856
IMG_2594,73.76,129.423,224.611,-2.0229
IMG_2595,74.645,131.121,223.008,-2.1555
IMG_2596,73.838,129.344,224.318,-2.043
IMG_2597,73.641,128.949,225.862,-1.994
IMG_2598,73.634,129.998,224.196,-1.8829
IMG_2599,73.982,131.794,221.472,-1.8632
IMG_2600,73.339,129.301,223.91,-1.6188
IMG_2601,72.902,128.728,225.05,-1.6504
IMG_2602,90.448,197.606,175.265,-23.9737
IMG_2603,89.844,193.503,180.926,-26.407
IMG_2604,89.34,188.838,187.064,-23.2849
IMG_2605,89.077,186.664,189.243,-25.3321
IMG_2606,88.669,182.595,193.434,-25.1865
IMG_2607,88.917,186.653,185.755,-24.9273
IMG_2608,88.015,179.653,195.037,-25.348
IMG_2609,89.066,189.149,181.934,-26.6992
IMG_2610,86.774,155.862,218.206,-27.4903
IMG_2611,87.416,171.009,204.214,-18.2757
IMG_2612,88.072,180.916,192.901,-27.7373
IMG_2613,88.506,183.932,187.768,-27.6076
IMG_2614,88.713,186.408,185.735,-27.2044
IMG_2615,88.384,183.845,192.671,-25.2227
IMG_2616,86.053,148.476,226.263,-26.9263
IMG_2617,86.043,144.01,228.436,-19.1798
IMG_2618,84.551,119.651,244.734,-24.3547
IMG_2619,84.096,114.713,246.699,-9.3585
IMG_2620,83.388,128.528,238.806,-7.881
IMG_2621,83.498,139.78,230.818,-7.6399
IMG_2622,82.506,127.45,239.582,-4.1442
IMG_2623,82.319,137.021,232.586,-5.1718
IMG_2624,81.554,131.39,236.27,-6.6646
IMG_2625,82.774,144.52,227.991,-11.5991
IMG_2626,82.424,144.192,226.445,-10.9666
IMG_2627,80.717,133.869,233.699,-4.7324
IMG_2628,80.928,137.829,231.09,-3.5256
IMG_2629,81.209,142.836,225.475,-2.9734
IMG_2630,83.507,169.142,195.665,-9.1082
IMG_2631,83.57,166.097,198.501,-11.203
IMG_2632,83.041,158.082,207.925,-4.5841
IMG_2633,81.989,154.496,209.82,-8.1775
IMG_2634,75.65,122.425,235.634,-1.5996
IMG_2635,74.693,120.507,237.316,-2.0051
IMG_2636,77.699,134.309,227.658,-1.7962
IMG_2637,74.696,119.355,238.189,-1.7311
IMG_2638,74.012,124.501,232.881,-1.176
IMG_2639,76.486,130.869,228.663,-1.4788
IMG_2640,76.09,133.178,224.729,-1.6008
IMG_2641,77.124,136.717,223.213,-1.6647
IMG_2642,84.446,176.908,160.687,-10.5902
IMG_2643,77.577,144.986,213.403,-2.9074
IMG_2644,76.337,142.005,215.207,-1.7886
IMG_2645,78.769,152.59,207.117,-1.9193
