Year,Month,Day,Time,Min,image_name,Clear,Cirrus,Cirrostratus,Stratus,Stratocumulus,Cumulus,Cirrocumulus,Nimbus,Clear_weighted,Cirrus_weighted,Cirrostratus_weighted,Stratus_weighted,Stratocumulus_weighted,Cumulus_weighted,Cirrocumulus_weighted,Nimbus_weighted,label,Temperature(C),Absolute_Humidity(g/m^3),Radiation Value
2022,3,13,1,30,IMG_5474,0.421,0,0,0.579,0,0,0,0,0.304840422,0,0,0.322566812,0,0,0,0,2,18.5,13.60569006,-18.076
2022,3,13,1,40,IMG_5475,0.39,0,0,0.61,0,0,0,0,0.2850157,0,0,0.337779477,0,0,0,0,2,18.5,13.60569006,-19.5586
2022,3,13,1,50,IMG_5476,0.38,0,0,0.62,0,0,0,0,0.277894246,0,0,0.340770996,0,0,0,0,2,18.2,13.52136165,-19.0488
2022,3,13,2,0,IMG_5477,0.384,0,0,0.616,0,0,0,0,0.285417578,0,0,0.330582903,0,0,0,0,2,18,13.51531846,-20.2923
2022,3,13,2,10,IMG_5478,0.491,0,0,0.509,0,0,0,0,0.363339904,0,0,0.274989423,0,0,0,0,2,18,13.66890163,-19.6088
2022,3,13,2,30,IMG_5480,0.461,0,0,0.539,0,0,0,0,0.343405183,0,0,0.297588792,0,0,0,0,2,18.1,13.44134334,-19.3227
2022,3,13,2,40,IMG_5481,0.417,0,0,0.583,0,0,0,0,0.314745801,0,0,0.316906077,0,0,0,0,2,18,13.3617353,-18.3552
2022,3,13,2,50,IMG_5482,0.437,0,0.011,0.553,0,0,0,0,0.329136148,0,0.006320523,0.302697258,0,0,0,0,2,17.9,13.28253577,-18.0972
2022,3,13,3,0,IMG_5483,0.384,0,0,0.616,0,0,0,0,0.288707227,0,0,0.334411591,0,0,0,0,2,17.9,13.43520859,-22.2778
2022,3,13,3,10,IMG_5484,0.365,0,0,0.635,0,0,0,0,0.270289258,0,0,0.35033297,0,0,0,0,2,18.1,13.44134334,-21.1919
2022,3,13,3,20,IMG_5485,0.264,0,0.001,0.735,0,0,0,0,0.197338416,0,0.000731964,0.39801718,1.83E-06,0,8.10E-06,0,2,18,13.51531846,-18.2965
2022,3,13,3,30,IMG_5486,0.005,0,0,0.81,0.185,0,0,0,0.003926457,0,0,0.433449489,0.078199031,0,0,7.41E-05,2,17.8,13.35551017,-17.6194
2022,3,13,23,40,IMG_5512,0.493,0,0.006,0.502,0,0,0,0,0.335757858,0,0.001770771,0.250664949,0,0,0,0,2,21.4,13.12247144,-21.1261
2022,3,14,0,50,IMG_5519,0.61,0.008,0.05,0.332,0,0,0,0,0.420061801,0.004358323,0.027156686,0.171112042,0,0,0,0,2,20.8,13.0359049,-25.6905
2022,3,14,1,10,IMG_5521,0.346,0.093,0.231,0.045,0,0.001,0.284,0,0.251495921,0.052528193,0.133709052,0.025797483,0,0.000258887,0.11566253,0,2,20.7,13.14033489,-24.9222
2022,3,14,1,20,IMG_5522,0.165,0,0.062,0.24,0.205,0.002,0.326,0,0.119314198,0,0.036092157,0.142423347,0.111096312,0.000761839,0.163285637,0,2,20.5,13.16615846,-23.9453
2022,3,14,1,30,IMG_5523,0,0,0,0.339,0.661,0,0,0,0,0,0,0.212393893,0.39617476,0,5.38E-05,0,2,20.5,13.34407952,-16.2825
2022,3,14,1,40,IMG_5524,0,0,0,0.236,0.759,0.001,0.003,0,0.000352915,0,0,0.145516121,0.451719989,0.000386944,0.001277486,0,2,20.5,13.34407952,-9.7264
2022,3,14,1,50,IMG_5525,0,0,0,0.303,0.691,0.001,0,0.004,8.40E-05,0,0,0.184874887,0.379193502,0.000527494,0,0.002824489,2,20.6,13.24305504,-13.4436
2022,3,14,2,0,IMG_5526,0.082,0,0,0.261,0.43,0.12,0.107,0,0.059227825,0,0.000121372,0.15100773,0.238737094,0.061545087,0.057031866,0,2,20.6,13.06409484,-15.1971
2022,3,14,2,10,IMG_5527,0,0,0,0.233,0.759,0.005,0.002,0,8.61E-05,0,0,0.137905739,0.441132399,0.002151239,0.000860464,0,2,20.8,13.0359049,-16.455
2022,3,14,2,20,IMG_5528,0.042,0,0,0.239,0.365,0.133,0.222,0,0.030993442,0,0,0.137497115,0.196139648,0.070875458,0.112094914,0,2,20.6,13.06409484,-15.47
2022,3,14,2,30,IMG_5529,0.215,0,0,0.293,0.166,0.325,0.001,0,0.154938199,0,0,0.149259135,0.083085877,0.145811418,0.000279034,0,2,20.5,13.16615846,-17.7123
2022,3,14,2,40,IMG_5530,0.338,0,0,0.296,0.041,0.325,0,0,0.247079387,0,0,0.153575901,0.019042676,0.124556227,1.51E-05,0,2,20.2,12.9377796,-16.4274
2022,3,14,2,50,IMG_5531,0.338,0,0,0.291,0.034,0.337,0,0,0.251457595,0,0,0.146755131,0.015970583,0.118014791,2.91E-06,0,2,20.2,12.76294474,-18.5116
2022,3,14,3,0,IMG_5532,0.34,0,0,0.214,0.03,0.399,0.017,0,0.250430514,0,0,0.114000255,0.014555822,0.146978869,0.008011786,0,2,20.2,12.41327502,-16.0636
2022,3,14,3,10,IMG_5533,0.299,0,0,0.252,0.049,0.367,0.034,0,0.225719854,0,8.86E-05,0.134873858,0.023839438,0.154274842,0.01626691,0,2,20,12.61463355,-14.3018
2022,3,14,3,20,IMG_5534,0.249,0,0.004,0.232,0.034,0.293,0.188,0,0.182024624,0,0.001909375,0.12404058,0.017080919,0.116058136,0.087975759,0,2,19.5,12.75379703,-16.0074
2022,3,14,3,30,IMG_5535,0.074,0,0,0.258,0.538,0.107,0.023,0,0.056609488,0,0,0.136067563,0.249457572,0.043885983,0.008107677,0,2,19.2,12.69570583,-14.2817
2022,3,14,22,10,IMG_5536,0,0,0.62,0.34,0.004,0.035,0.001,0,4.86E-06,0,0.303231964,0.210584668,0.003050353,0.025870921,0.001087124,0,2,22.1,13.66320789,-19.6777
2022,3,14,22,20,IMG_5537,0,0,0.668,0.278,0.001,0.052,0,0,4.45E-05,0,0.326491271,0.172233459,0.000802667,0.03745142,0.000240648,0,2,22.2,13.74200481,-15.6985
2022,3,14,22,30,IMG_5538,0,0,0.671,0.291,0.001,0.036,0,0,1.21E-05,2.20E-05,0.320835922,0.179726412,0.000710607,0.026012237,0,0,2,21.6,14.03362155,-15.7788
2022,3,14,22,40,IMG_5539,0.003,0.011,0.634,0.319,0.001,0.032,0,0,0.001158736,0.00473611,0.299432121,0.193530499,0.000882294,0.022873866,0.000142112,0,2,21.4,14.24725471,-16.2063
2022,3,14,22,50,IMG_5540,0,0.001,0.567,0.417,0.002,0.013,0,0,9.14E-05,0.000222386,0.249833413,0.246404102,0.001299902,0.009661696,3.36E-05,0,2,21,14.28721369,-16.5732
2022,3,14,23,0,IMG_5541,0.106,0.012,0.394,0.473,0.002,0.013,0,0,0.067462733,0.005243803,0.176278395,0.256427517,0.001714183,0.009535938,6.34E-05,0,2,21,14.10404428,-16.7464
2022,3,14,23,10,IMG_5542,0.042,0,0.254,0.701,0.002,0,0,0,0.027757647,0,0.108805882,0.359778643,0.001527764,0,0,0,2,20.7,14.22036241,-16.0444
2022,3,14,23,20,IMG_5543,0,0,0.537,0.451,0.007,0.006,0,0,0,0.000135036,0.21847017,0.255217758,0.005082339,0.004031949,6.72E-06,5.55E-05,2,20.6,14.67473667,-15.7686
2022,3,14,23,30,IMG_5544,0.14,0,0.221,0.639,0,0,0,0,0.088925248,0,0.090772326,0.336101525,0,0,0,0,2,20.4,14.15097091,-18.0201
2022,3,14,23,40,IMG_5545,0,0.031,0.542,0.401,0.003,0.023,0,0,7.10E-06,0.010934615,0.226605011,0.22819532,0.001952126,0.016694944,0,0,2,20,14.16986234,-15.0021
2022,3,14,23,50,IMG_5546,0.271,0.001,0.118,0.552,0.002,0.026,0.03,0,0.171899654,0.000263394,0.05059227,0.292302599,0.001651202,0.019183721,0.011919629,0,2,20.5,14.23368482,-16.906
2022,3,15,0,0,IMG_5547,0,0,0.528,0.448,0.002,0.022,0,0,0,0,0.221634435,0.251052862,0.001688086,0.016285231,5.01E-06,1.12E-05,2,20.8,13.94117607,-15.6542
2022,3,15,0,10,IMG_5548,0.142,0,0.068,0.754,0.001,0.034,0,0,0.093866684,0,0.028130243,0.369631881,0.001049977,0.024937402,0,0.000183556,2,20.8,14.30328454,-17.0368
2022,3,15,0,20,IMG_5549,0.251,0,0.003,0.712,0.002,0.031,0,0,0.164849407,0,0.001327126,0.350099008,0.001446492,0.02254354,0,0,2,20.6,14.13785606,-16.5718
2022,3,15,0,30,IMG_5550,0.323,0,0,0.648,0.001,0.027,0,0,0.21494535,0,0,0.322285359,0.001033594,0.020178373,0,0,2,20,14.16986234,-16.1878
2022,3,15,0,40,IMG_5551,0.3,0,0,0.664,0.001,0.035,0,0,0.197320711,0,0,0.332460584,0.000801224,0.025730844,7.27E-05,0,2,19.9,14.43078391,-17.3407
2022,3,15,0,50,IMG_5552,0.314,0,0,0.653,0.001,0.033,0,0,0.209713274,0,3.61E-05,0.331498633,0.000458436,0.0243375,0,0,2,19.7,14.43248903,-16.144
2022,3,15,1,0,IMG_5553,0.216,0,0.008,0.393,0.006,0.02,0.358,0,0.14424532,0,0.002862342,0.224086719,0.003295861,0.014475481,0.157169291,0,2,19.6,14.34808847,-15.7558
2022,3,15,1,10,IMG_5554,0.167,0,0.016,0.355,0.107,0.013,0.341,0,0.11194396,0,0.006865542,0.205541804,0.055902502,0.010364701,0.143899797,0,2,19.4,14.34739733,-20.7583
2022,3,15,1,20,IMG_5555,0.121,0,0.311,0.541,0.014,0.009,0.004,0,0.085260802,0,0.16266232,0.254993517,0.008904334,0.006915625,0.002765039,0,2,19.2,14.3444988,-19.6173
2022,3,15,1,30,IMG_5556,0,0.003,0.311,0.388,0.235,0.004,0.06,0,3.08E-05,0.000981303,0.147144516,0.235738649,0.130121372,0.002828703,0.024869351,0,2,19.6,14.34808847,-15.4684
2022,3,15,1,40,IMG_5557,0.236,0.063,0.137,0.078,0,0.002,0.484,0,0.145676758,0.037709803,0.081747739,0.045300864,0.000237703,0.001921544,0.219507392,0,2,20,14.16986234,-17.0192
2022,3,15,1,50,IMG_5558,0.381,0.046,0.119,0.105,0.001,0.005,0.344,0,0.221673114,0.027440137,0.07280655,0.058010284,0.000430837,0.003633962,0.153084555,0,2,19.7,14.26269505,-16.0369
2022,3,15,2,0,IMG_5559,0.297,0.045,0.069,0.383,0.001,0.144,0.061,0,0.1910029,0.021343945,0.034970951,0.201949677,0.000588739,0.053964228,0.031324204,0,2,19.5,14.2641151,-13.0921
2022,3,15,2,10,IMG_5560,0.007,0.028,0.183,0.36,0.004,0,0.418,0,0.004218337,0.013546702,0.091226255,0.197046154,0.003195433,0,0.171925548,0,2,19.4,14.18056713,-10.9505
2022,3,15,2,20,IMG_5561,0,0,0,0.328,0.577,0.002,0.093,0,0,0,0,0.19482198,0.296794404,0.001244636,0.04550133,0,2,19.5,14.09630199,-12.3156
2022,3,15,2,30,IMG_5562,0,0,0,0.19,0.799,0.01,0,0,7.61E-05,0,0,0.116286824,0.462939468,0.007765189,0.000242826,0.000130386,2,20.1,13.73150058,-9.9675
2022,3,15,2,40,IMG_5563,0.056,0,0,0.323,0.548,0.073,0,0,0.04145474,0,0,0.175544404,0.292340745,0.036041992,0,0.000318712,2,20.2,13.8119539,-12.4899
2022,3,15,2,50,IMG_5564,0.508,0,0.002,0.342,0.042,0.036,0.069,0,0.359452652,0,0.000927629,0.184245117,0.02052793,0.022463266,0.033253673,0,2,20.2,13.63711904,-18.1864
2022,3,15,3,0,IMG_5565,0.487,0.018,0.111,0.318,0.001,0.004,0.06,0,0.35221902,0.007472311,0.052961531,0.158472085,0.000720711,0.003171312,0.02495773,0,2,20,13.65145274,-20.3626
2022,3,15,3,10,IMG_5566,0.646,0,0,0.345,0.001,0.007,0.001,0,0.469000285,0,0,0.168301044,0.000898377,0.00529559,0.000896259,0,2,19.8,13.49256669,-19.0442
2022,3,15,3,20,IMG_5567,0.668,0,0,0.323,0,0.009,0.001,0,0.482522333,0,0,0.156755191,0.000190392,0.005958797,0.000577186,0,2,20.2,13.11261446,-17.2714
2022,3,15,3,30,IMG_5568,0.669,0,0,0.324,0.001,0.005,0.001,0,0.489599745,0,0,0.156358736,0.000676465,0.003394464,0.001046319,0,2,20.1,12.86241827,-19.191
2022,3,15,22,50,IMG_5574,0.033,0,0,0.967,0,0,0,0,0.01989345,0,0,0.497027629,0,0,0,0,2,21.4,14.24725471,-22.9361
2022,3,15,23,10,IMG_5576,0.237,0,0,0.763,0,0,0,0,0.139204199,0,0,0.406953981,0,0,0,0,2,21.3,14.35142849,-23.2938
2022,3,15,23,20,IMG_5577,0.127,0,0,0.873,0,0,0,0,0.075920035,0,0,0.450172957,0,0,0,0,2,21.3,14.35142849,-22.9391
2022,3,16,0,0,IMG_5581,0.28,0,0,0.72,0,0,0,0,0.171763469,0,0,0.378012169,0,0,0,0,2,19.9,14.43078391,-18.3977
2022,3,16,0,10,IMG_5582,0.376,0,0,0.624,0,0,0,0,0.228445305,0,0,0.329252336,0,0,0,0,2,19.4,14.51422753,-19.165
2022,3,16,0,20,IMG_5583,0.379,0,0,0.621,0,0,0,0,0.229024234,0,0,0.329539648,0,0,0,0,2,19.3,14.59499956,-17.297
2022,3,16,0,30,IMG_5584,0.32,0,0,0.68,0,0,0,0,0.198966113,0,0,0.351398535,0,0,0,0,2,19,14.3394379,-17.2845
2022,3,16,0,40,IMG_5585,0.314,0,0.001,0.686,0,0,0,0,0.197744892,0,0.000352975,0.353616699,0,0,0,0,2,18.9,14.41710546,-16.8422
2022,3,16,0,50,IMG_5586,0.288,0,0,0.712,0,0,0,0,0.178276946,0,0,0.369974842,0,0,0,0,2,18.9,14.57909541,-16.6796
2022,3,16,1,0,IMG_5587,0.292,0,0,0.708,0,0,0,0,0.18363602,0,0,0.368164889,0,0,0,0,2,18.6,14.3230063,-15.6434
2022,3,16,1,20,IMG_5589,0.369,0,0,0.631,0,0,0,0,0.235956971,0,0,0.331196267,0,0,0,0,2,18.4,14.31172281,-13.3423
2022,3,16,1,30,IMG_5590,0.29,0,0,0.71,0,0,0,0,0.18931087,0,0,0.362400931,0,0,0,0,2,18.5,14.39671855,-11.5778
2022,3,16,1,40,IMG_5591,0.378,0,0,0.622,0,0,0,0,0.24263925,0,0,0.328920418,0,0,0,0,2,18.5,14.23851285,-12.1012
2022,3,16,1,50,IMG_5592,0.378,0,0,0.622,0,0,0,0,0.245804349,0,0,0.324063003,0,0,0,0,2,18.4,14.15445113,-14.4028
2022,3,16,2,0,IMG_5593,0.352,0,0,0.648,0,0,0,0,0.224001285,0,0,0.348755777,0,0,0,0,2,18.3,14.22716172,-12.9927
2022,3,16,2,10,IMG_5594,0.321,0,0,0.679,0,0,0,0,0.214790249,0,9.37E-06,0.355089731,0,0,0,0,2,18.2,14.14303345,-8.9311
2022,3,16,2,20,IMG_5595,0.248,0,0.117,0.634,0,0,0,0,0.16694052,0,0.047220733,0.331810246,0,0,0,0,2,18.2,14.14303345,-10.2663
2022,3,16,2,30,IMG_5596,0.327,0,0,0.673,0,0,0,0,0.218920688,0,0,0.35299544,0,0,0,0,2,18.2,14.14303345,-9.2705
2022,3,16,2,40,IMG_5597,0.214,0,0.006,0.78,0,0,0,0,0.146574992,0,0.002379274,0.394277847,0,0,0,0,2,18.1,14.05933614,-9.6556
2022,3,16,2,50,IMG_5598,0.134,0,0.081,0.785,0,0,0,0,0.092496552,0,0.030215077,0.392012282,0,0,0,0,2,18.1,14.05933614,-10.0644
2022,3,16,3,0,IMG_5599,0.011,0,0,0.977,0.011,0,0,0,0.007885645,0,1.11E-05,0.459015956,0.006094193,0,0,0,2,18,13.97606796,-9.3436
2022,3,16,3,10,IMG_5600,0.182,0,0,0.818,0,0,0,0,0.125357925,0,0,0.402872829,0,0,0,0,2,18,13.97606796,-8.3411
2022,3,16,3,20,IMG_5601,0.053,0,0,0.94,0.006,0.002,0,0,0.036127246,0,0,0.436349632,0.0046766,0.001268119,9.07E-05,0,2,18,14.12965112,-8.5467
2022,3,16,3,30,IMG_5602,0.096,0,0,0.889,0.001,0.014,0,0,0.065985487,0,0,0.4146997,0.000988552,0.010238469,0,5.51E-06,2,18,13.97606796,-7.7102
2022,3,16,21,10,IMG_5603,0,0,0,1,0,0,0,0,0,0,0,0.806811869,9.01E-06,0,0,9.03E-05,2,21.3,16.77439694,-16.2027
2022,3,16,21,20,IMG_5604,0,0,0,0.976,0,0,0,0.024,0,0,0,0.806257895,5.08E-05,0,0,0.020109826,2,21.3,16.77439694,-16.9696
2022,3,16,21,30,IMG_5605,0,0,0,0.893,0,0,0,0.107,0,0,0,0.740263011,1.16E-05,0,0,0.096222514,2,21.2,16.67753052,-13.5693
2022,3,16,21,40,IMG_5606,0,0,0,0.181,0,0,0,0.819,0,0,0,0.150429778,5.11E-05,0,0,0.692668269,2,21.2,16.67753052,-14.2541
2022,3,16,21,50,IMG_5607,0,0,0,0.599,0,0,0,0.401,0,0,0,0.487494141,3.26E-05,0,0,0.339073783,2,21.2,16.67753052,-13.9394
2022,3,16,22,0,IMG_5608,0,0,0,0.838,0,0,0,0.162,0,0,0,0.683406535,2.66E-05,0,0,0.13083584,2,21.3,16.77439694,-13.6585
2022,3,16,22,10,IMG_5609,0,0,0,0.145,0,0,0,0.855,0,0,0,0.112210742,2.56E-05,0,0,0.712413011,2,21.3,16.77439694,-14.3948
2022,3,16,22,20,IMG_5610,0,0,0,0.045,0,0,0,0.955,0,0,0,0.032917728,0.000254026,0,0,0.79111431,2,21.3,16.77439694,-12.2896
2022,3,16,22,30,IMG_5611,0,0,0,0.038,0,0,0,0.962,0,0,0,0.031015565,7.43E-05,0,0,0.782411922,2,21.4,16.87174899,-11.0913
2022,3,16,22,40,IMG_5612,0,0,0,0.168,0,0,0,0.832,0,0,0,0.135051728,4.18E-05,0,0,0.667340009,2,21.3,16.77439694,-10.1174
2022,3,16,22,50,IMG_5613,0,0,0,0.296,0,0,0,0.704,0,0,0,0.225177727,4.84E-05,0,0,0.56192361,2,21.3,16.77439694,-10.1341
2022,3,16,23,0,IMG_5614,0,0,0,0.928,0,0,0,0.072,0,0,0,0.699736606,0.000113214,0,0,0.059779297,2,21.3,16.77439694,-12.749
2022,3,16,23,10,IMG_5615,0,0,0,0.999,0,0,0,0.001,0,0,0,0.747781513,3.61E-05,0,0,0.001089506,2,21.3,16.77439694,-15.8808
2022,3,16,23,20,IMG_5616,0,0,0,1,0,0,0,0,0,0,0,0.736501104,9.03E-05,0,0,6.84E-06,2,21.3,16.77439694,-16.5176
2022,3,16,23,30,IMG_5617,0,0,0,0.947,0,0,0,0.053,0,0,0,0.702845613,9.49E-06,0,0,0.042911456,2,21.3,16.77439694,-13.807
2022,3,16,23,40,IMG_5618,0,0,0,0.989,0,0,0,0.011,0,0,0,0.752524069,7.02E-05,0,0,0.008721101,2,21.3,16.77439694,-12.6792
2022,3,16,23,50,IMG_5619,0,0,0,0.851,0.001,0,0,0.148,0,0,0,0.644500616,0.000579748,0,0,0.123710705,2,21.2,16.67753052,-11.0474
2022,3,17,0,0,IMG_5620,0,0,0,0.677,0,0,0,0.323,0,0,0,0.495271702,3.93E-05,0,0,0.26127192,2,21.2,16.67753052,-12.0302
2022,3,17,0,10,IMG_5621,0,0,0,0.824,0,0,0,0.176,0,0,0,0.605878936,6.28E-05,0,0,0.144055664,2,21.5,16.78103772,-13.3561
2022,3,17,0,20,IMG_5622,0,0,0,0.565,0,0,0,0.435,0,0,0,0.421191083,9.52E-06,0,0,0.345161696,2,22,16.49583024,-13.8461
2022,3,17,0,30,IMG_5623,0,0,0,0.634,0,0,0,0.366,0,0,0,0.455039183,4.10E-05,0,0,0.292489513,2,22.2,16.49040577,-13.7943
2022,3,17,0,40,IMG_5624,0,0,0,0.412,0,0,0,0.588,0,0,0,0.297457813,4.64E-05,0,0,0.46328113,2,22.3,16.58543251,-11.2719
2022,3,17,0,50,IMG_5625,0,0,0,0.247,0,0,0,0.753,0,0,0,0.176339641,0.000154274,0,0,0.583783939,2,22.2,16.29409142,-10.3091
2022,3,17,1,0,IMG_5626,0,0,0,0.41,0,0,0,0.59,0,0,0,0.293285464,8.35E-05,0,0,0.464365422,2,22.1,16.39584946,-10.6415
2022,3,17,1,10,IMG_5627,0,0,0,0.306,0,0,0,0.694,0,0,0,0.213779282,6.54E-05,0,0,0.53509686,2,22.1,16.59103815,-11.8901
2022,3,17,1,20,IMG_5628,0,0,0,0.129,0,0,0,0.871,0,0,0,0.091715978,2.32E-05,0,0,0.65077017,2,21.6,16.4989875,-10.6558
2022,3,17,1,30,IMG_5629,0,0,0,0.053,0,0,0,0.947,0,0,0,0.039345658,5.16E-05,0,0,0.770013612,2,21.6,16.68863104,-14.4497
2022,3,17,2,10,IMG_5633,0,0,0,0,0,0,0,0.999,0,0,0,0.000328764,7.59E-05,0,0,0.840203005,2,21.1,16.94961768,-4.5969
2022,3,17,2,30,IMG_5635,0,0,0,0.003,0,0,0,0.997,0,0,0,0.001834232,5.79E-05,0,0,0.807078531,2,21.1,16.94961768,-5.9962
2022,3,17,2,40,IMG_5636,0,0,0,0.003,0,0,0,0.997,0,0,0,0.001827156,3.63E-05,0,0,0.799998265,2,21.1,16.94961768,-12.3434
2022,3,17,2,50,IMG_5637,0,0,0,0.024,0,0,0,0.976,0,0,0,0.01540447,5.97E-05,0,0,0.747691602,2,21.1,16.94961768,-12.7129
2022,3,17,3,0,IMG_5638,0,0,0,0.015,0,0,0,0.985,0,0,0,0.008969764,6.00E-05,0,0,0.748695913,2,21.2,16.86283641,-13.2856
2022,3,17,19,30,IMG_5642,0,0,0,0.922,0,0,0,0.078,0,0,0,0.895369028,0.000147055,0,0,0.077832617,2,22.2,17.07934884,-1.7027
2022,3,17,21,50,IMG_5656,0,0,0,0.196,0.014,0,0,0.79,0,0,0,0.169741789,0.013315189,0,0,0.722697611,2,21.9,16.5940485,-1.7557
2022,3,17,23,0,IMG_5663,0,0,0.006,0.072,0.921,0,0,0,0,0,0.004802186,0.053749384,0.742489543,0,0,0,2,22.6,17.07422793,-5.3332
2022,3,17,23,20,IMG_5665,0,0,0,0.714,0.286,0,0,0,0,0,0,0.551508706,0.216064288,0,0,0,2,22.7,17.37433686,-9.6591
2022,3,17,23,30,IMG_5666,0,0,0.001,0.915,0.083,0,0,0,0,0,0.000841549,0.708667931,0.065746845,0,0,0,2,22.7,17.37433686,-11.7843
2022,3,17,23,40,IMG_5667,0,0,0,0.728,0.272,0,0,0,0,0,0.000240234,0.548759841,0.207312492,0,0,0,2,22.6,17.2751012,-12.0955
2022,3,17,23,50,IMG_5668,0,0,0,0.709,0.291,0,0,0,0,0,0,0.528930168,0.220106904,0,0,0,2,22.6,17.2751012,-12.0146
2022,3,18,0,0,IMG_5669,0,0,0.023,0.253,0.724,0,0,0,0,0,0.01656241,0.179785569,0.542594742,0,0,0,2,22.8,17.27087734,-12.4775
2022,3,18,0,10,IMG_5670,0,0,0.031,0.127,0.843,0,0,0,0,0,0.022571289,0.096616737,0.652874805,0,0,0,2,22.9,17.16558072,-13.6124
2022,3,18,0,20,IMG_5671,0,0,0,0.088,0.912,0,0,0,0,0,0,0.067523272,0.729138972,0,0,0,2,23,17.263955,-9.1466
2022,3,18,0,30,IMG_5672,0.011,0,0,0.23,0.684,0.076,0,0,0.002768194,0,0,0.173484337,0.561629019,0.061568742,0,0,2,23.1,17.15611518,-8.0907
2022,3,18,0,40,IMG_5673,0.017,0,0.056,0.267,0.466,0.051,0.143,0,0.004295553,0,0.041263229,0.203154845,0.382772228,0.041337432,0.113853606,0,2,23.2,17.46216382,-10.1217
2022,3,18,0,50,IMG_5674,0.15,0,0.035,0.186,0.269,0.102,0.257,0,0.035214934,0,0.024359916,0.138749174,0.21834665,0.081505056,0.207614303,0,2,23,17.46947827,-5.6772
2022,3,18,1,0,IMG_5675,0.066,0,0.024,0.439,0.456,0.007,0.008,0,0.019224226,0,0.015359721,0.303590625,0.368053087,0.006162921,0.0057814,0,2,22.9,17.57428502,-7.5511
2022,3,18,19,30,IMG_5691,0,0,0,0.033,0.967,0,0,0,0,0,0,0.029138296,0.857992255,0,0,0.000280093,2,18,11.05798783,-14.2229
2022,3,18,19,40,IMG_5692,0,0,0,0.018,0.981,0,0,0,0,0,0,0.016180446,0.854320057,0,0,0.000326112,2,18.1,10.96937215,-9.8745
2022,3,18,19,50,IMG_5693,0,0,0,0.052,0.948,0,0,0,0,0,1.36E-05,0.045640257,0.81197675,0,0,0.000351059,2,18.1,11.12387035,-9.5435
2022,3,18,20,0,IMG_5694,0,0,0,0.046,0.953,0,0,0,0,0,0.000143495,0.040009135,0.778925135,0,0,0,2,18.2,11.1900924,-16.9033
2022,3,19,2,50,IMG_5735,0.011,0,0.86,0.129,0,0,0,0,0.003416699,0.000134037,0.626030589,0.079186937,0,0,0,0,2,16.3,11.79203418,-22.7025
2022,3,19,3,0,IMG_5736,0.01,0,0.799,0.192,0,0,0,0,0.004119501,0,0.572853155,0.136894794,0,0,6.75E-06,0,2,16.4,11.86325528,-24.7015
2022,3,19,3,10,IMG_5737,0.018,0,0.365,0.618,0,0,0,0,0.009634946,0,0.264785389,0.425920035,0,0,0,0,2,16.5,11.93484887,-24.0845
2022,3,19,3,20,IMG_5738,0.049,0,0.412,0.54,0,0,0,0,0.026242721,0,0.299053012,0.37148267,0,0,0,0,2,16.5,11.93484887,-22.1519
2022,3,19,3,30,IMG_5739,0.011,0,0.243,0.747,0,0,0,0,0.006227554,0,0.175665182,0.500886238,0,0,0,0,2,16.4,12.00282299,-25.1273
2022,3,19,19,30,IMG_5740,0,0,0,0.277,0.222,0,0,0.502,0,0,0,0.237607467,0.168841061,0,0,0.454296995,2,21.5,14.32987491,-11.767
2022,3,19,19,40,IMG_5741,0,0,0,0.113,0.031,0,0,0.856,0,0,0,0.0927955,0.026846687,0,0,0.762507249,2,21.4,14.43471858,-10.3085
2022,3,19,19,50,IMG_5742,0,0,0,0.115,0.683,0,0,0.202,0,0,0,0.091598911,0.576821943,0,0,0.178962695,2,21.4,14.62218246,-6.5165
2022,3,19,20,0,IMG_5743,0,0,0.005,0.526,0.466,0,0,0.002,7.51E-06,0,0.003230904,0.384771049,0.364445463,0.000236614,0,0.001975864,2,21.4,14.43471858,-10.1268
2022,3,19,20,30,IMG_5746,0,0,0,0.882,0.117,0,0,0.001,0,0,0,0.704107632,0.081519494,0,0,0.001041549,2,21.2,14.26855389,-20.2282
2022,3,19,20,40,IMG_5747,0,0,0,0.405,0.031,0,0,0.564,0,0,0,0.319609405,0.024447559,0,0,0.490051758,2,21.2,14.45385978,-12.0228
2022,3,19,21,10,IMG_5750,0,0,0,0.904,0.076,0,0,0.02,0,0,0,0.757374917,0.06467165,0,0,0.015480889,2,21.2,14.45385978,-5.4695
2022,3,19,21,20,IMG_5751,0,0,0,0.42,0.58,0,0,0,0,0,0,0.335697822,0.443217999,0,0,3.76E-05,2,21.2,14.63916568,-11.2413
2022,3,19,21,30,IMG_5752,0,0,0,0.372,0.628,0,0,0,0,0,0,0.27932159,0.491995313,0,0,0,2,21.1,14.554563,-14.6404
2022,3,19,21,40,IMG_5753,0,0,0,0.161,0.839,0,0,0,0,0,0,0.123778696,0.655294268,0,0,0,2,21.1,14.73879798,-15.7149
2022,3,19,21,50,IMG_5754,0,0,0,0.372,0.627,0,0,0,0.000138281,0,1.32E-05,0.269193592,0.461702787,0,0,0,2,21,14.6535525,-15.3205
2022,3,19,22,10,IMG_5756,0,0,0.004,0.37,0.626,0,0,0,4.22E-05,0,0.002298798,0.262627381,0.447421342,0,8.75E-06,0,2,21.1,14.73879798,-20.4726
