Year,Month,Day,Time,Min,Sec,Absolute humidity (g/m^3),Humidity (%),Temperature (C) ,Radiation(Ldown-Lup)(Wm^2),Dew point temperature (C) 
2021,12,23,0,40,0,12.49648882,89,16.5,-2.451,14.68055228
2021,12,23,0,50,0,12.57184325,89,16.6,-3.2388,14.77914235
2021,12,23,1,0,0,12.50548335,88,16.7,-3.4753,14.70240905
2021,12,23,1,10,0,12.50548335,88,16.7,-4.3837,14.70240905
2021,12,23,1,20,0,12.58077082,88,16.8,-3.4738,14.8008628
2021,12,23,1,30,0,12.58077082,88,16.8,-1.9223,14.8008628
2021,12,23,1,40,0,12.58077082,88,16.8,-3.8749,14.8008628
2021,12,23,1,50,0,12.58077082,88,16.8,-3.1166,14.8008628
2021,12,23,2,0,0,12.65645068,88,16.9,-3.1972,14.89931596
2021,12,23,2,10,0,12.65645068,88,16.9,-2.6814,14.89931596
2021,12,23,2,20,0,12.58783686,87,17,-2.6008,14.82027683
2021,12,23,2,30,0,12.51788091,86,17.1,-2.3453,14.73916105
2021,12,23,2,40,0,12.66343766,87,17.1,-2.2221,14.91859216
2021,12,23,2,50,0,12.58783686,87,17,-2.2808,14.82027683
2021,12,23,3,0,0,12.66343766,87,17.1,-2.2306,14.91859216
2021,12,23,3,10,0,12.66343766,87,17.1,-2.1184,14.91859216
2021,12,23,3,20,0,12.58783686,87,17,-2.2156,14.82027683
2021,12,23,3,30,0,12.66343766,87,17.1,-1.9191,14.91859216
2021,12,23,21,40,0,15.82841247,96,19.2,-0.8479,18.54620649
2021,12,23,21,50,0,15.9218177,96,19.3,-0.8548,18.64570396
2021,12,23,22,0,0,15.82841247,96,19.2,-0.8308,18.54620649
2021,12,23,22,10,0,15.82841247,96,19.2,-0.836,18.54620649
2021,12,23,22,20,0,15.82841247,96,19.2,-0.8273,18.54620649
2021,12,23,22,30,0,15.82841247,96,19.2,-0.9045,18.54620649
2021,12,23,22,40,0,15.73548162,96,19.1,-0.9348,18.44670882
2021,12,23,22,50,0,15.73548162,96,19.1,-0.819,18.44670882
2021,12,23,23,0,0,15.73548162,96,19.1,-0.7341,18.44670882
2021,12,23,23,10,0,15.45951544,96,18.8,-0.733,18.14821466
2021,12,23,23,20,0,15.27787339,96,18.6,-0.8943,17.94921759
2021,12,23,23,30,0,15.36846219,96,18.7,-0.9481,18.04871622
2021,12,23,23,40,0,15.27787339,96,18.6,-0.9841,17.94921759
2021,12,23,23,50,0,15.36846219,96,18.7,-1.031,18.04871622
2021,12,24,0,0,0,15.36846219,96,18.7,-1.0948,18.04871622
2021,12,24,0,10,0,15.36846219,96,18.7,-1.1635,18.04871622
2021,12,24,0,20,0,15.36846219,96,18.7,-1.1322,18.04871622
2021,12,24,0,30,0,15.45951544,96,18.8,-1.0551,18.14821466
2021,12,24,0,40,0,15.45951544,96,18.8,-0.9057,18.14821466
2021,12,24,0,50,0,15.45951544,96,18.8,-1.0215,18.14821466
2021,12,24,1,0,0,15.5510351,96,18.9,-0.9082,18.2477129
2021,12,24,1,10,0,15.5510351,96,18.9,-0.9865,18.2477129
2021,12,24,1,20,0,15.45951544,96,18.8,-0.9551,18.14821466
2021,12,24,1,30,0,15.36846219,96,18.7,-0.9013,18.04871622
2021,12,24,1,40,0,15.45951544,96,18.8,-0.8101,18.14821466
2021,12,24,1,50,0,15.5510351,96,18.9,-0.7423,18.2477129
2021,12,24,2,0,0,15.45951544,96,18.8,-0.7157,18.14821466
2021,12,24,2,10,0,15.36846219,96,18.7,-0.5887,18.04871622
2021,12,24,2,20,0,15.27787339,96,18.6,-0.7404,17.94921759
2021,12,24,2,30,0,15.27787339,96,18.6,-0.6958,17.94921759
2021,12,24,2,40,0,15.18774704,96,18.5,-0.8315,17.84971877
2021,12,24,2,50,0,15.18774704,96,18.5,-0.824,17.84971877
2021,12,24,3,0,0,15.0980812,96,18.4,-0.9483,17.75021975
2021,12,24,3,10,0,15.0980812,96,18.4,-0.9849,17.75021975
2021,12,24,3,20,0,15.18774704,96,18.5,-1.0314,17.84971877
2021,12,24,3,30,0,15.18774704,96,18.5,-0.9909,17.84971877
2021,12,24,19,30,0,13.82248479,90,18,-5.8018,16.33469287
2021,12,24,19,40,0,13.75033974,89,18.1,-2.8146,16.25792826
2021,12,24,19,50,0,13.83219755,89,18.2,-2.9231,16.35650965
2021,12,24,20,0,0,13.9876155,90,18.2,-4.9299,16.53212555
2021,12,24,20,10,0,13.9876155,90,18.2,-3.9158,16.53212555
2021,12,24,20,20,0,14.07081929,90,18.3,-2.8221,16.63084115
2021,12,24,20,30,0,14.07081929,90,18.3,-1.7674,16.63084115
2021,12,24,20,40,0,14.07081929,90,18.3,-2.6256,16.63084115
2021,12,24,20,50,0,13.99717945,89,18.4,-2.5642,16.55367081
2021,12,24,21,0,0,13.75813441,88,18.3,-3.4137,16.27759788
2021,12,24,21,10,0,13.36809273,85,18.4,-3.8545,15.83231499
2021,12,24,21,20,0,13.05354937,83,18.4,-4.3228,15.46039109
2021,12,24,21,30,0,12.73900602,81,18.4,-4.4772,15.08051143
2021,12,24,21,40,0,12.73900602,81,18.4,-4.3445,15.08051143
2021,12,24,21,50,0,12.73900602,81,18.4,-4.5875,15.08051143
2021,12,24,22,0,0,12.82007979,82,18.3,-3.0973,15.17386818
2021,12,24,22,10,0,12.73900602,81,18.4,-3.0656,15.08051143
2021,12,24,22,20,0,12.18183877,77,18.5,-2.0477,14.39221436
2021,12,24,22,30,0,12.18183877,77,18.5,-2.1915,14.39221436
2021,12,24,22,40,0,11.48083258,73,18.4,-1.5327,13.47350581
2021,12,24,22,50,0,11.25665543,72,18.3,-1.3365,13.16579173
2021,12,24,23,0,0,10.41300265,67,18.2,-0.7949,11.97273093
2021,12,24,23,10,0,10.35137936,67,18.1,-0.9236,11.87748227
2021,12,24,23,20,0,10.19688116,66,18.1,-0.448,11.64965063
2021,12,24,23,30,0,9.982905684,65,18,-0.5359,11.32385569
2021,12,24,23,40,0,10.07640645,66,17.9,-1.0999,11.45949136
2021,12,24,23,50,0,10.01663262,66,17.8,-1.8687,11.36440898
2021,12,25,0,0,0,10.01663262,66,17.8,-2.2391,11.36440898
2021,12,25,0,10,0,10.25889837,68,17.7,-2.3922,11.72065069
2021,12,25,0,20,0,10.19794501,68,17.6,-2.2899,11.62522381
2021,12,25,0,30,0,10.04797523,67,17.6,-2.5046,11.40121245
2021,12,25,0,40,0,10.34791479,69,17.6,-2.6943,11.84635454
2021,12,25,0,50,0,10.34791479,69,17.6,-2.7707,11.84635454
2021,12,25,1,0,0,10.43546156,70,17.5,-2.9782,11.96892178
2021,12,25,1,10,0,10.13730552,68,17.5,-2.9195,11.52979522
2021,12,25,1,20,0,10.13730552,68,17.5,-2.81,11.52979522
2021,12,25,1,30,0,10.37336026,70,17.4,-3.0072,11.87315901
2021,12,25,1,40,0,10.37336026,70,17.4,-2.7886,11.87315901
2021,12,25,1,50,0,10.52155112,71,17.4,-3.0847,12.08843354
2021,12,25,2,0,0,10.60619584,72,17.3,-3.2033,12.20496769
2021,12,25,2,10,0,10.60619584,72,17.3,-3.0445,12.20496769
2021,12,25,2,20,0,10.60619584,72,17.3,-2.8384,12.20496769
2021,12,25,2,30,0,10.60619584,72,17.3,-2.8721,12.20496769
2021,12,25,2,40,0,10.75350412,73,17.3,-3.0702,12.41484904
2021,12,25,2,50,0,10.83583826,74,17.2,-2.9276,12.52580857
2021,12,25,3,0,0,11.06231336,76,17.1,-2.2141,12.83622384
2021,12,25,3,10,0,11.21821765,78,16.9,-1.9558,13.03969014
2021,12,25,3,20,0,11.44455215,82,16.4,-2.2479,13.31928863
2021,12,25,3,30,0,11.72118397,85,16.2,-2.7709,13.67551717
2021,12,25,19,30,0,10.23947887,87,13.6,-2.994,11.47717171
2021,12,25,19,40,0,10.35717403,88,13.6,-2.9315,11.65004825
2021,12,25,19,50,0,10.29357798,88,13.5,-2.4855,11.5515755
2021,12,25,20,0,0,10.29357798,88,13.5,-5.3285,11.5515755
2021,12,25,20,10,0,10.11406763,87,13.4,-4.4646,11.28049523
2021,12,25,20,20,0,10.1766055,87,13.5,-5.2863,11.37883379
2021,12,25,20,30,0,10.12178371,86,13.6,-4.382,11.30253734
2021,12,25,20,40,0,10.23947887,87,13.6,-4.1325,11.47717171
2021,12,25,20,50,0,10.29357798,88,13.5,-3.4895,11.5515755
2021,12,25,21,0,0,10.23032128,88,13.4,-3.8737,11.45310216
2021,12,25,21,10,0,10.05186374,87,13.3,-3.1994,11.18215602
2021,12,25,21,20,0,10.10481985,88,13.2,-3.5328,11.25615369
2021,12,25,21,30,0,9.989992356,87,13.2,-2.7683,11.08381617
2021,12,25,21,40,0,10.09407426,89,13,-2.6807,11.22955837
2021,12,25,21,50,0,10.04257212,88,13.1,-3.9766,11.15767857
2021,12,25,22,0,0,9.814331841,86,13.1,-4.2124,10.81152134
2021,12,25,22,10,0,9.919075091,88,12.9,-3.7087,10.96072653
2021,12,25,22,20,0,9.85782282,88,12.8,-3.1106,10.86224963
2021,12,25,22,30,0,9.919075091,88,12.9,-4.0886,10.96072653
2021,12,25,22,40,0,9.806358328,87,12.9,-3.7495,10.78879274
2021,12,25,22,50,0,9.814331841,86,13.1,-3.8171,10.81152134
2021,12,25,23,0,0,9.867241129,87,13,-4.3002,10.88713453
2021,12,25,23,10,0,9.753824564,86,13,-3.332,10.71331604
2021,12,25,23,20,0,9.867241129,87,13,-3.4769,10.88713453
2021,12,25,23,30,0,9.980657693,88,13,-2.1608,11.05920285
2021,12,25,23,40,0,10.03179185,89,12.9,-2.7714,11.13094879
2021,12,25,23,50,0,9.969843534,89,12.8,-4.0562,11.03233866
2021,12,26,0,0,0,9.85782282,88,12.8,-3.1632,10.86224963
2021,12,26,0,10,0,9.806358328,87,12.9,-2.8677,10.78879274
2021,12,26,0,20,0,9.919075091,88,12.9,-3.7248,10.96072653
2021,12,26,0,30,0,9.806358328,87,12.9,-3.369,10.78879274
2021,12,26,0,40,0,9.85782282,88,12.8,-3.0416,10.86224963
2021,12,26,0,50,0,9.908227799,89,12.7,-3.0032,10.93372798
2021,12,26,1,0,0,9.85782282,88,12.8,-2.4445,10.86224963
2021,12,26,1,10,0,9.969843534,89,12.8,-2.9649,11.03233866
2021,12,26,1,20,0,9.969843534,89,12.8,-2.6911,11.03233866
2021,12,26,1,30,0,9.969843534,89,12.8,-2.6679,11.03233866
2021,12,26,1,40,0,9.745802106,87,12.8,-2.1521,10.6904503
2021,12,26,1,50,0,9.745802106,87,12.8,-3.6379,10.6904503
2021,12,26,2,0,0,9.806358328,87,12.9,-3.3358,10.78879274
2021,12,26,2,10,0,9.796899396,88,12.7,-3.7913,10.76377213
2021,12,26,2,20,0,9.745802106,87,12.8,-4.6255,10.6904503
2021,12,26,2,30,0,9.633781392,86,12.8,-4.0085,10.51690337
2021,12,26,2,40,0,9.693641566,86,12.9,-4.7815,10.61511005
2021,12,26,2,50,0,9.574242592,86,12.7,-6.0439,10.41869598
2021,12,26,3,0,0,9.693641566,86,12.9,-7.9678,10.61511005
2021,12,26,3,10,0,9.640407999,85,13,-4.2249,10.53770876
2021,12,26,3,20,0,9.640407999,85,13,-3.4239,10.53770876
2021,12,26,3,30,0,9.806358328,87,12.9,-3.2056,10.78879274
2021,12,26,19,30,0,9.013483739,83,12.3,-3.8044,9.49641394
2021,12,26,19,40,0,9.013483739,83,12.3,-3.4332,9.49641394
2021,12,26,19,50,0,9.069718848,83,12.4,-2.9831,9.594209746
2021,12,26,20,0,0,9.016303649,82,12.5,-3.084,9.511491051
2021,12,26,20,10,0,8.906348726,81,12.5,-3.1313,9.329027323
2021,12,26,20,20,0,8.961824667,81,12.6,-2.9358,9.426538064
2021,12,26,20,30,0,8.961824667,81,12.6,-3.1677,9.426538064
2021,12,26,20,40,0,8.961824667,81,12.6,-3.3611,9.426538064
2021,12,26,20,50,0,9.017600581,81,12.7,-3.4954,9.52404784
2021,12,26,21,0,0,9.072464478,82,12.6,-3.3562,9.609144178
2021,12,26,21,10,0,9.072464478,82,12.6,-4.3018,9.609144178
2021,12,26,21,20,0,9.072464478,82,12.6,-3.6144,9.609144178
2021,12,26,21,30,0,9.183104289,83,12.6,-3.3326,9.789798788
2021,12,26,21,40,0,9.126258571,83,12.5,-4.191,9.692004695
2021,12,26,21,50,0,9.072464478,82,12.6,-3.8085,9.609144178
2021,12,26,22,0,0,9.072464478,82,12.6,-3.7144,9.609144178
2021,12,26,22,10,0,9.016303649,82,12.5,-3.2621,9.511491051
2021,12,26,22,20,0,9.126258571,83,12.5,-3.4402,9.692004695
2021,12,26,22,30,0,9.178992569,84,12.4,-3.4728,9.77267793
2021,12,26,22,40,0,9.013483739,83,12.3,-3.3187,9.49641394
2021,12,26,22,50,0,9.173396492,85,12.2,-4.014,9.75313664
2021,12,26,23,0,0,9.06547418,84,12.2,-3.4832,9.576806573
2021,12,26,23,10,0,9.116426009,85,12.1,-3.3764,9.655061749
2021,12,26,23,20,0,8.901921868,83,12.1,-3.5358,9.30081976
2021,12,26,23,30,0,8.849629557,82,12.2,-3.5072,9.21852621
2021,12,26,23,40,0,8.901921868,83,12.1,-3.3545,9.30081976
2021,12,26,23,50,0,8.897484451,84,11.9,-3.294,9.282993514
2021,12,27,0,0,0,8.947355462,85,11.8,-3.0576,9.360832574
2021,12,27,0,10,0,8.996214768,86,11.7,-3.4679,9.436583749
2021,12,27,0,20,0,8.996214768,86,11.7,-3.2252,9.436583749
2021,12,27,0,30,0,8.996214768,86,11.7,-3.085,9.436583749
2021,12,27,0,40,0,8.987629332,87,11.5,-2.3337,9.41193991
2021,12,27,0,50,0,9.090935416,88,11.5,-2.2645,9.581995809
2021,12,27,1,0,0,8.987629332,87,11.5,-2.2893,9.41193991
2021,12,27,1,10,0,8.931493498,87,11.4,-3.277,9.313588437
2021,12,27,1,20,0,8.828832654,86,11.4,-3.6562,9.141936474
2021,12,27,1,30,0,8.828832654,86,11.4,-3.5847,9.141936474
2021,12,27,1,40,0,8.931493498,87,11.4,-3.2157,9.313588437
2021,12,27,1,50,0,8.875662774,87,11.3,-2.9958,9.215236319
2021,12,27,2,0,0,8.931493498,87,11.4,-3.1581,9.313588437
2021,12,27,2,10,0,8.726171809,85,11.4,-3.2181,8.968516503
2021,12,27,2,20,0,8.726171809,85,11.4,-3.2615,8.968516503
2021,12,27,2,30,0,8.726171809,85,11.4,-3.5509,8.968516503
2021,12,27,2,40,0,8.677711079,84,11.5,-3.3128,8.891231523
2021,12,27,2,50,0,8.628252284,83,11.6,-3.0693,8.811819318
2021,12,27,3,0,0,8.628252284,83,11.6,-3.1853,8.811819318
2021,12,27,3,10,0,8.524297437,82,11.6,-2.8765,8.63257195
2021,12,27,3,20,0,8.628252284,83,11.6,-2.591,8.811819318
2021,12,27,3,30,0,8.628252284,83,11.6,-2.8556,8.811819318
2021,12,27,22,10,0,9.814331841,86,13.1,-6.7993,10.81152134
2021,12,27,22,20,0,9.814331841,86,13.1,-18.9184,10.81152134
2021,12,27,22,30,0,9.76033736,85,13.2,-18.6968,10.73384429
2021,12,27,22,40,0,9.820786416,85,13.3,-17.7332,10.83191093
2021,12,27,22,50,0,9.820786416,85,13.3,-22.9103,10.83191093
2021,12,27,23,0,0,9.76033736,85,13.2,-15.8448,10.73384429
2021,12,27,23,10,0,9.820786416,85,13.3,-15.1447,10.83191093
2021,12,27,23,20,0,9.881560326,85,13.4,-2.1355,10.92997682
2021,12,27,23,30,0,9.997813977,86,13.4,-8.724,11.10613303
2021,12,27,23,40,0,10.05186374,87,13.3,-4.3464,11.18215602
2021,12,27,23,50,0,10.05186374,87,13.3,-7.9316,11.18215602
2021,12,28,0,0,0,9.997813977,86,13.4,-3.7609,11.10613303
2021,12,28,0,10,0,9.997813977,86,13.4,-2.8101,11.10613303
2021,12,28,0,20,0,10.05963303,86,13.5,-4.0415,11.20433553
2021,12,28,0,30,0,10.11406763,87,13.4,-12.3843,11.28049523
2021,12,28,0,40,0,10.05186374,87,13.3,-2.3625,11.18215602
2021,12,28,0,50,0,10.1766055,87,13.5,-2.1602,11.37883379
2021,12,28,1,0,0,10.12178371,86,13.6,-2.3043,11.30253734
2021,12,28,1,10,0,10.12178371,86,13.6,-2.6193,11.30253734
2021,12,28,1,20,0,10.12178371,86,13.6,-2.9033,11.30253734
2021,12,28,1,30,0,10.12178371,86,13.6,-3.9896,11.30253734
2021,12,28,1,40,0,10.18426751,86,13.7,-5.2402,11.40073844
2021,12,28,1,50,0,10.18426751,86,13.7,-4.1336,11.40073844
2021,12,28,2,0,0,10.18426751,86,13.7,-4.8334,11.40073844
2021,12,28,2,10,0,10.18426751,86,13.7,-3.0894,11.40073844
2021,12,28,2,20,0,10.18426751,86,13.7,-2.9846,11.40073844
2021,12,28,2,30,0,10.18426751,86,13.7,-2.7349,11.40073844
2021,12,28,2,40,0,10.18426751,86,13.7,-2.3266,11.40073844
2021,12,28,2,50,0,10.18426751,86,13.7,-2.9313,11.40073844
2021,12,28,3,0,0,10.12178371,86,13.6,-2.2663,11.30253734
2021,12,28,3,10,0,10.18426751,86,13.7,-2.1811,11.40073844
2021,12,28,3,20,0,10.18426751,86,13.7,-2.7802,11.40073844
2021,12,28,3,30,0,10.18426751,86,13.7,-4.2866,11.40073844
2021,12,28,19,30,0,12.56109382,90,16.4,-3.1438,14.7551607
2021,12,28,19,40,0,12.56109382,90,16.4,-3.5029,14.7551607
2021,12,28,19,50,0,12.63689881,90,16.5,-3.3016,14.85388514
2021,12,28,20,0,0,12.63689881,90,16.5,-3.1643,14.85388514
2021,12,28,20,10,0,12.56109382,90,16.4,-2.859,14.7551607
2021,12,28,20,20,0,12.7773088,91,16.5,-4.4902,15.02553422
2021,12,28,20,30,0,12.63689881,90,16.5,-5.3938,14.85388514
2021,12,28,20,40,0,12.63689881,90,16.5,-10.5752,14.85388514
2021,12,28,20,50,0,12.63689881,90,16.5,-7.8383,14.85388514
2021,12,28,21,0,0,12.63689881,90,16.5,-6.3556,14.85388514
2021,12,28,21,10,0,12.56109382,90,16.4,-8.2828,14.7551607
2021,12,28,21,20,0,12.56109382,90,16.4,-5.2384,14.7551607
2021,12,28,21,30,0,12.63689881,90,16.5,-6.1481,14.85388514
2021,12,28,21,40,0,12.63689881,90,16.5,-12.6748,14.85388514
2021,12,28,21,50,0,12.56109382,90,16.4,-18.6022,14.7551607
2021,12,28,22,0,0,12.41066538,90,16.2,-18.5531,14.55771034
2021,12,28,22,10,0,12.54856166,91,16.2,-18.863,14.72896168
2021,12,28,22,20,0,12.47310558,91,16.1,-22.7339,14.63010329
2021,12,28,22,30,0,12.17520035,91,15.7,-20.4912,14.23466531
2021,12,28,22,40,0,12.16075747,92,15.5,-19.981,14.20563158
2021,12,28,22,50,0,12.21860447,93,15.4,-21.3371,14.27359352
2021,12,28,23,0,0,12.14465946,93,15.3,-19.4272,14.17447099
2021,12,28,23,10,0,12.07110286,93,15.2,-12.3871,14.07534811
2021,12,28,23,20,0,12.20089967,94,15.2,-4.4454,14.2404751
2021,12,28,23,30,0,12.42512176,94,15.5,-16.9169,14.53822847
2021,12,28,23,40,0,12.42512176,94,15.5,-9.9456,14.53822847
2021,12,28,23,50,0,12.50065227,94,15.6,-13.2204,14.63747901
2021,12,29,0,0,0,12.20089967,94,15.2,-13.2941,14.2404751
2021,12,29,0,10,0,12.05337553,94,15,-9.0407,14.04197139
2021,12,29,0,20,0,12.12694302,94,15.1,-8.7828,14.14122339
2021,12,29,0,30,0,12.34998731,94,15.4,-3.6613,14.43897764
2021,12,29,0,40,0,12.57658059,94,15.7,-3.7455,14.73672927
2021,12,29,0,50,0,12.57658059,94,15.7,-1.9351,14.73672927
2021,12,29,1,0,0,12.72963761,94,15.9,-2.011,14.9352289
2021,12,29,1,10,0,12.72963761,94,15.9,-2.026,14.9352289
2021,12,29,1,20,0,12.74723977,93,16.1,-1.7031,14.96744172
2021,12,29,1,30,0,12.67052759,93,16,-1.8992,14.86832157
2021,12,29,1,40,0,12.74723977,93,16.1,-2.1996,14.96744172
2021,12,29,1,50,0,12.74723977,93,16.1,-2.6068,14.96744172
2021,12,29,2,0,0,12.82435422,93,16.2,-3.0276,15.06656153
2021,12,29,2,10,0,12.82435422,93,16.2,-2.47,15.06656153
2021,12,29,2,20,0,12.82435422,93,16.2,-2.6473,15.06656153
2021,12,29,2,30,0,12.76314288,92,16.3,-3.2145,14.99755685
2021,12,29,2,40,0,12.68645794,92,16.2,-2.9155,14.89856755
2021,12,29,2,50,0,12.54856166,91,16.2,-3.0001,14.72896168
2021,12,29,3,0,0,12.62441306,91,16.3,-2.8504,14.82781964
2021,12,29,3,10,0,12.48568325,90,16.3,-2.9031,14.65643576
2021,12,29,3,20,0,12.48568325,90,16.3,-4.4705,14.65643576
2021,12,29,3,30,0,12.34695344,89,16.3,-2.721,14.48337053
2021,12,29,19,30,0,11.79443889,84,16.5,-6.2794,13.78733287
2021,12,29,19,40,0,11.6540289,83,16.5,-5.8015,13.60310046
2021,12,29,19,50,0,11.6540289,83,16.5,-5.1457,13.60310046
2021,12,29,20,0,0,11.6540289,83,16.5,-5.9519,13.60310046
2021,12,29,20,10,0,11.58304659,82,16.6,-4.9066,13.51452299
2021,12,29,20,20,0,11.58304659,82,16.6,-4.3759,13.51452299
2021,12,29,20,30,0,11.79494453,83,16.7,-4.9734,13.79861929
2021,12,29,20,40,0,11.58304659,82,16.6,-5.142,13.51452299
2021,12,29,20,50,0,11.58304659,82,16.6,-5.2052,13.51452299
2021,12,29,21,0,0,11.58304659,82,16.6,-6.0044,13.51452299
2021,12,29,21,10,0,11.58304659,82,16.6,-5.8257,13.51452299
2021,12,29,21,20,0,11.58304659,82,16.6,-5.7813,13.51452299
2021,12,29,21,30,0,11.58304659,82,16.6,-6.1301,13.51452299
2021,12,29,21,40,0,11.58304659,82,16.6,-8.1654,13.51452299
2021,12,29,21,50,0,11.58304659,82,16.6,-7.307,13.51452299
2021,12,29,22,0,0,11.58304659,82,16.6,-11.341,13.51452299
2021,12,29,22,10,0,11.44178993,81,16.6,-13.2271,13.32617705
2021,12,29,22,20,0,11.44178993,81,16.6,-5.8531,13.32617705
2021,12,29,22,30,0,11.44178993,81,16.6,-4.2892,13.32617705
2021,12,29,22,40,0,11.65330437,84,16.3,-4.2414,13.59152735
2021,12,29,22,50,0,11.78777011,86,16.1,-3.2187,13.75735574
2021,12,29,23,0,0,12.12555867,89,16,-3.1057,14.18759382
2021,12,29,23,10,0,12.11448681,90,15.8,-3.4091,14.16280371
2021,12,29,23,20,0,11.83572396,89,15.6,-3.5963,13.7932173
2021,12,29,23,30,0,11.76421103,89,15.5,-3.8165,13.69462181
2021,12,29,23,40,0,11.63202888,88,15.5,-4.034,13.52091771
2021,12,29,23,50,0,11.63202888,88,15.5,-3.8846,13.52091771
2021,12,30,0,0,0,11.49984674,87,15.5,-4.0207,13.34546948
2021,12,30,0,10,0,11.43676697,86,15.6,-3.9923,13.26642694
2021,12,30,0,20,0,11.30378131,85,15.6,-4.1435,13.0872366
2021,12,30,0,30,0,11.23864648,84,15.7,-4.2137,13.00409155
2021,12,30,0,40,0,11.30685436,84,15.8,-4.1634,13.10199952
2021,12,30,0,50,0,11.17224895,83,15.8,-4.0663,12.91875759
2021,12,30,1,0,0,11.30685436,84,15.8,-3.8747,13.10199952
2021,12,30,1,10,0,11.10485307,83,15.7,-4.1161,12.8209909
2021,12,30,1,20,0,10.90482432,82,15.6,-4.2075,12.53831478
2021,12,30,1,30,0,10.77183866,81,15.6,-4.0589,12.35141191
2021,12,30,1,40,0,10.77183866,81,15.6,-4.1549,12.35141191
2021,12,30,1,50,0,10.638853,80,15.6,-4.1613,12.16246803
2021,12,30,2,0,0,10.57457171,80,15.5,-3.922,12.06513169
2021,12,30,2,10,0,10.5106275,80,15.4,-3.915,11.96779433
2021,12,30,2,20,0,10.5135412,81,15.2,-3.7184,11.96147887
2021,12,30,2,30,0,10.70783267,83,15.1,-3.8411,12.23437278
2021,12,30,2,40,0,10.70570661,84,14.9,-3.9933,12.22079885
2021,12,30,2,50,0,10.51398191,83,14.8,-3.7861,11.94105216
2021,12,30,3,0,0,10.38641934,81,15,-4.0672,11.76650656
2021,12,30,3,10,0,10.12996454,79,15,-3.7368,11.38828237
2021,12,30,3,20,0,10.06278251,78,15.1,-3.7506,11.29304606
2021,12,30,3,30,0,9.933772475,77,15.1,-3.893,11.09843107
2021,12,30,19,30,0,8.202486205,68,14,-16.0767,8.188717695
2021,12,30,19,40,0,8.252957416,68,14.1,-18.0562,8.284206121
2021,12,30,19,50,0,8.252957416,68,14.1,-19.5528,8.284206121
2021,12,30,20,0,0,8.30369796,68,14.2,-18.0045,8.379692837
2021,12,30,20,10,0,8.30369796,68,14.2,-19.9549,8.379692837
2021,12,30,20,20,0,8.252957416,68,14.1,-15.9579,8.284206121
2021,12,30,20,30,0,8.30369796,68,14.2,-16.952,8.379692837
2021,12,30,20,40,0,8.181584754,67,14.2,-19.5684,8.161404022
2021,12,30,20,50,0,8.231845668,67,14.3,-24.5384,8.256721724
2021,12,30,21,0,0,8.1089823,66,14.3,-22.148,8.03537177
2021,12,30,21,10,0,8.1089823,66,14.3,-23.3492,8.03537177
2021,12,30,21,20,0,8.1089823,66,14.3,-24.3174,8.03537177
2021,12,30,21,30,0,8.035139268,65,14.4,-24.5809,7.906019503
2021,12,30,21,40,0,8.1089823,66,14.3,-25.2967,8.03537177
2021,12,30,21,50,0,8.059471549,66,14.2,-27.557,7.940223439
2021,12,30,22,0,0,8.1089823,66,14.3,-27.7133,8.03537177
2021,12,30,22,10,0,8.059471549,66,14.2,-27.9967,7.940223439
2021,12,30,22,20,0,8.131590395,67,14.1,-26.2837,8.066084549
2021,12,30,22,30,0,8.059471549,66,14.2,-22.8266,7.940223439
2021,12,30,22,40,0,8.059471549,66,14.2,-20.6868,7.940223439
2021,12,30,22,50,0,8.059471549,66,14.2,-20.6158,7.940223439
2021,12,30,23,0,0,8.1089823,66,14.3,-14.9927,8.03537177
2021,12,30,23,10,0,8.158756796,66,14.4,-15.0987,8.130518269
2021,12,30,23,20,0,8.181584754,67,14.2,-12.446,8.161404022
2021,12,30,23,30,0,8.181584754,67,14.2,-19.9422,8.161404022
2021,12,30,23,40,0,8.30369796,68,14.2,-20.2236,8.379692837
2021,12,30,23,50,0,8.181584754,67,14.2,-22.9385,8.161404022
2021,12,31,0,0,0,8.30369796,68,14.2,-23.2635,8.379692837
2021,12,31,0,10,0,8.30369796,68,14.2,-21.859,8.379692837
2021,12,31,0,20,0,8.323111002,69,14,-22.9187,8.403864179
2021,12,31,0,30,0,8.392056164,70,13.9,-25.6728,8.520460759
2021,12,31,0,40,0,8.443735799,70,14,-23.2554,8.616279161
2021,12,31,0,50,0,8.392056164,70,13.9,-20.0902,8.520460759
2021,12,31,1,0,0,8.392056164,70,13.9,-19.9632,8.520460759
2021,12,31,1,10,0,8.443735799,70,14,-21.1879,8.616279161
2021,12,31,1,20,0,8.495691457,70,14.1,-23.2943,8.712095973
2021,12,31,1,30,0,8.443735799,70,14,-22.7858,8.616279161
2021,12,31,1,40,0,8.495691457,70,14.1,-21.4865,8.712095973
2021,12,31,1,50,0,8.425811165,69,14.2,-20.2457,8.595169724
2021,12,31,2,0,0,8.54792437,70,14.2,-20.9434,8.807911195
2021,12,31,2,10,0,8.374324437,69,14.1,-22.877,8.499517776
2021,12,31,2,20,0,8.374324437,69,14.1,-25.9459,8.499517776
2021,12,31,2,30,0,8.323111002,69,14,-26.0899,8.403864179
2021,12,31,2,40,0,8.374324437,69,14.1,-24.094,8.499517776
2021,12,31,2,50,0,8.374324437,69,14.1,-27.6158,8.499517776
2021,12,31,3,0,0,8.425811165,69,14.2,-26.0128,8.595169724
