Year,Month,Day,Time,Min,Temperature(C),Absolute_Humidity(g/m^3),Radiation(Ldown-Lup)(Wm^2),Long_wave_downward(W/m^2),Long_wave_upward(W/m^2)
2025,12,15,0,10,13.46,7.836036374946646,-32.20580000000001,342.514,374.7198
2025,12,15,0,20,13.44,7.761156095369039,-36.49789999999996,337.6446,374.1425
2025,12,15,0,30,13.43,7.671403723366844,-37.02609999999999,337.0872,374.1133
2025,12,15,0,40,13.47,7.71719010585732,-34.30579999999998,339.5283,373.8341
2025,12,15,0,50,13.57,7.642812315155384,-31.60749999999996,343.2746,374.8821
2025,12,15,1,0,13.57,7.634594237397152,-31.85820000000001,342.9765,374.8347
2025,12,15,1,10,13.54,7.582993298251061,-27.5557,348.1477,375.7034
2025,12,15,1,20,13.7,7.520815052614573,-29.275000000000038,346.8368,376.1118
2025,12,15,1,30,13.75,7.51312906115599,-34.10789999999997,341.1096,375.2175
2025,12,15,1,40,13.67,7.628607977165906,-31.388199999999983,343.5432,374.9314
2025,12,15,1,50,13.71,7.598864774173783,-36.80899999999997,337.9218,374.7308
2025,12,15,2,0,13.71,7.553866042458246,-37.66120000000001,336.464,374.1252
2025,12,15,2,10,13.62,7.580424192142577,-36.67430000000002,337.3382,374.0125
2025,12,15,2,20,13.58,7.712133490846916,-32.53890000000001,341.6497,374.1886
2025,12,15,2,30,13.63,7.83962009801171,-31.483600000000024,343.3094,374.793
2025,12,15,2,40,13.66,7.894255378844022,-36.36580000000004,337.8642,374.23
2025,12,15,2,50,13.75,7.847890065302931,-37.9162,336.8651,374.7813
2025,12,15,3,0,13.72,7.795498001276292,-37.46640000000002,336.8929,374.3593
2025,12,15,3,10,13.7,7.742119917262712,-36.30829999999997,337.4255,373.7338
2025,12,15,3,20,13.54,7.7622852121179164,-35.2285,337.0623,372.2908
2025,12,15,3,30,13.43,7.743566829245885,-36.570299999999975,336.5702,373.1405
2025,12,15,19,30,17.97,9.505619591409475,-7.814099999999996,392.4715,400.2856
2025,12,15,19,40,17.91,9.415239521496218,-10.093200000000024,389.7867,399.8799
2025,12,15,19,50,17.78,9.409290399647066,-25.274999999999977,369.6551,394.9301
2025,12,15,20,0,17.76,9.35268098026318,-22.711000000000013,371.8293,394.5403
2025,12,15,20,10,17.78,9.30928827945758,-21.419700000000034,373.5999,395.0196
2025,12,15,20,20,17.78,9.398684114172424,-21.611699999999985,372.0932,393.7049
2025,12,15,20,30,17.72,9.333427280999954,-19.14730000000003,376.2981,395.4454
2025,12,15,20,40,17.8,9.387136260621302,-13.2534,383.6787,396.9321
2025,12,15,20,50,17.86,9.419222954487603,-6.863,391.7997,398.6627
2025,12,15,21,0,17.96,9.498433702748514,-7.310999999999979,392.1009,399.4119
2025,12,15,21,10,17.89,9.522997085852571,-7.029200000000003,392.6375,399.6667
2025,12,15,21,20,17.91,9.519072847390111,-9.480700000000011,389.5798,399.0605
2025,12,15,21,30,17.91,9.526707650764662,-19.525199999999984,376.6682,396.1934
2025,12,15,21,40,17.76,9.50099210260392,-18.777800000000013,376.9235,395.7013
2025,12,15,21,50,17.68,9.50247748408891,-16.829600000000028,378.6305,395.4601
2025,12,15,22,0,17.68,9.543144292152055,-22.16930000000002,372.0773,394.2466
2025,12,15,22,10,17.58,9.558245993947097,-21.7826,372.4339,394.2165
2025,12,15,22,20,17.54,9.60266500983565,-25.452200000000005,366.6999,392.1521
2025,12,15,22,30,17.34,9.584530731937134,-27.06020000000001,363.7279,390.7881
2025,12,15,22,40,17.24,9.643267861829193,-27.057799999999983,362.7114,389.7692
2025,12,15,22,50,17.23,9.6521606774211,-27.370599999999968,362.1598,389.5304
2025,12,15,23,0,17.04,9.677759149742696,-24.45659999999998,364.8551,389.3117
2025,12,15,23,10,17.03,9.7081790479612,-27.059300000000007,361.2501,388.3094
2025,12,15,23,20,16.9,9.750657725401828,-26.97550000000001,361.0782,388.0537
2025,12,15,23,30,16.86,9.774602577237127,-24.92559999999997,362.3903,387.3159
2025,12,15,23,40,16.63,9.83564914712398,-25.59339999999997,360.7339,386.3273
2025,12,15,23,50,16.67,9.882016865528346,-23.08420000000001,364.1295,387.2137
2025,12,16,0,0,16.62,9.934337847599464,-17.655399999999986,371.7086,389.364
2025,12,16,0,10,16.61,9.962269499021446,-15.646399999999971,374.4501,390.0965
2025,12,16,0,20,16.63,9.99123174795568,-9.033500000000004,383.2781,392.3116
2025,12,16,0,30,16.59,10.067404474053523,-10.680499999999997,381.7937,392.4742
2025,12,16,0,40,16.67,10.039391883042498,-14.630400000000009,376.9876,391.618
2025,12,16,0,50,16.49,10.078532409731338,-15.551699999999984,374.7935,390.3452
2025,12,16,1,0,16.27,10.110517701933372,-6.3396999999999935,385.8097,392.1494
2025,12,16,1,10,16.27,10.147887171878915,-6.1714000000000055,386.2014,392.3728
2025,12,16,1,20,16.21,10.046410441595402,-8.961299999999994,382.4046,391.3659
2025,12,16,1,30,16.26,10.079524072550774,-9.125499999999988,382.6471,391.7726
2025,12,16,1,40,16.16,9.980395256140708,-11.852499999999964,378.946,390.7985
2025,12,16,1,50,16.37,9.8416459724049,-17.90390000000002,371.507,389.4109
2025,12,16,2,0,16.26,9.710204335022151,-18.1592,370.141,388.3002
2025,12,16,2,10,16.22,9.577792549395255,-19.178800000000024,368.7634,387.9422
2025,12,16,2,20,16.03,9.55449114201408,-26.106299999999976,358.5613,384.6676
2025,12,16,2,30,15.71,9.634885124705043,-26.476499999999987,356.5865,383.063
2025,12,16,2,40,15.61,9.6125824127523,-26.606400000000008,355.5591,382.1655
2025,12,16,2,50,15.55,9.673078400837666,-26.67870000000005,354.7911,381.4698
2025,12,16,3,0,15.39,9.751509684785256,-26.722199999999987,354.333,381.0552
2025,12,16,3,10,15.04,9.791506772949573,-25.14070000000004,353.7055,378.8462
2025,12,16,3,20,15.18,9.800151848155632,-27.318700000000035,352.9706,380.2893
2025,12,16,3,30,15.03,9.830480303651314,-26.527199999999997,353.1142,379.6414
2025,12,16,19,30,16.92,12.089616951000536,-29.9624,358.71,388.6724
2025,12,16,19,40,16.86,11.831055056074872,-29.461799999999982,358.6539,388.1157
2025,12,16,19,50,16.97,12.053752480693753,-30.83430000000004,358.6493,389.4836
2025,12,16,20,0,17.35,12.035824954325795,-30.839499999999987,360.1877,391.0272
2025,12,16,20,10,17.54,12.008932443471554,-30.851499999999987,362.1085,392.96
2025,12,16,20,20,17.54,12.0238689266102,-29.5795,363.0684,392.6479
2025,12,16,20,30,17.39,12.03503426097082,-29.06469999999996,363.5325,392.5972
2025,12,16,20,40,17.17,12.052988513537192,-27.215599999999995,363.3514,390.567
2025,12,16,20,50,16.9,11.988867083864257,-26.05340000000001,362.738,388.7914
2025,12,16,21,0,16.89,12.010408008156832,-27.084299999999985,361.6678,388.7521
2025,12,16,21,10,16.7,11.987769805824025,-27.20799999999997,360.6659,387.8739
2025,12,16,21,20,16.36,11.925876581345555,-26.4504,359.7527,386.2031
2025,12,16,21,30,16.03,11.854444320974068,-27.36959999999999,358.7481,386.1177
2025,12,16,21,40,15.8,11.757960325470872,-27.550399999999968,358.4266,385.977
2025,12,16,21,50,15.58,11.801405831692728,-29.473799999999983,357.3659,386.8397
2025,12,16,22,0,15.53,11.778906966717887,-29.287199999999984,356.913,386.2002
2025,12,16,22,10,15.78,11.985594955136529,-28.414199999999997,357.4448,385.859
2025,12,16,22,20,15.79,11.81806939237314,-28.246199999999988,357.8473,386.0935
2025,12,16,22,30,15.43,11.733950900403396,-28.82029999999997,357.1247,385.945
2025,12,16,22,40,15.77,11.964911966725358,-27.867200000000025,357.2707,385.1379
2025,12,16,22,50,15.61,11.66330212504672,-27.64790000000005,356.9822,384.6301
2025,12,16,23,0,14.95,11.43463783958034,-26.042599999999997,355.6579,381.7005
2025,12,16,23,10,15.0,11.597678381287942,-27.66039999999998,355.3559,383.0163
2025,12,16,23,20,15.04,11.715893698412504,-28.494100000000003,355.3035,383.7976
2025,12,16,23,30,15.4,11.962080146708438,-24.661200000000008,357.7495,382.4107
2025,12,16,23,40,15.85,12.38732154902236,-23.91669999999999,360.2554,384.1721
2025,12,16,23,50,15.99,12.356557122394236,-25.80880000000002,359.532,385.3408
2025,12,17,0,0,15.6,12.028382122946471,-24.63140000000004,358.544,383.1754
2025,12,17,0,10,15.24,11.885356982203222,-26.02710000000002,358.8997,384.9268
2025,12,17,0,20,15.27,12.050355470955123,-23.192600000000027,360.3003,383.4929
2025,12,17,0,30,15.75,12.379627121960963,-15.5163,371.3962,386.9125
2025,12,17,0,40,15.95,12.408169070729722,-9.076799999999992,381.4354,390.5122
2025,12,17,0,50,15.73,12.230680345287617,-5.62560000000002,386.667,392.2926
2025,12,17,1,0,15.59,12.2070530708229,-5.6089000000000055,387.8109,393.4198
2025,12,17,1,10,16.03,12.495593783673469,-7.9611000000000445,385.2725,393.2336
2025,12,17,1,20,15.99,12.4518169239986,-10.774900000000002,382.0072,392.7821
2025,12,17,1,30,16.15,12.558998099023674,-13.38390000000004,379.203,392.5869
2025,12,17,1,40,15.89,12.390281260343029,-20.666600000000017,368.1667,388.8333
2025,12,17,1,50,15.81,12.397755414204545,-18.78210000000001,370.0044,388.7865
2025,12,17,2,0,15.8,12.444065561854185,-15.095199999999975,375.5964,390.6916
2025,12,17,2,10,15.57,12.232058445011576,-6.088200000000029,386.4677,392.5559
2025,12,17,2,20,15.81,12.478522550453434,-2.2717999999999847,392.6798,394.9516
2025,12,17,2,30,15.91,12.513621591579088,-0.8225999999999658,395.189,396.0116
2025,12,17,2,40,16.24,12.558311296082405,-1.511700000000019,395.5685,397.0802
2025,12,17,2,50,16.45,12.4244475306886,-4.731200000000001,392.3149,397.0461
2025,12,17,3,0,16.58,12.282320975722834,-6.353399999999965,390.7248,397.0782
2025,12,17,3,10,16.71,12.2365813975378,-11.539099999999962,384.9716,396.5107
2025,12,17,3,20,16.78,12.273879364885415,-14.134999999999993,381.3275,395.4625
2025,12,17,3,30,16.58,11.873380323259044,-19.5059,375.3141,394.82
2025,12,17,19,30,19.45,12.972936292264716,-29.35230000000001,377.5284,406.8807
2025,12,17,19,40,19.64,13.272518946612022,-29.08910000000003,378.3975,407.4866
2025,12,17,19,50,19.59,13.407302902944116,-29.22109999999998,378.7065,407.9276
2025,12,17,20,0,19.24,13.03495112028852,-28.830100000000016,377.8641,406.6942
2025,12,17,20,10,19.09,13.065953256562878,-28.463799999999992,377.896,406.3598
2025,12,17,20,20,19.05,12.90283256104564,-29.00780000000003,376.5474,405.5552
2025,12,17,20,30,19.0,13.030965265922786,-29.09359999999998,376.0975,405.1911
2025,12,17,20,40,18.96,13.113985726263422,-28.752099999999984,376.4706,405.2227
2025,12,17,20,50,18.91,13.026717098052226,-29.32159999999999,376.0612,405.3828
2025,12,17,21,0,18.92,12.789612225763944,-19.928800000000024,385.8776,405.8064
2025,12,17,21,10,19.19,12.499144989490274,-27.942800000000037,378.0671,406.0099
2025,12,17,21,20,19.08,12.477264373118508,-27.775400000000047,377.5438,405.3192
2025,12,17,21,30,18.9,12.377789792994085,-25.684399999999982,379.1331,404.8175
2025,12,17,21,40,18.93,12.39325105850786,-26.973400000000023,377.4124,404.3858
2025,12,17,21,50,19.04,12.382548290154078,-27.8381,376.8277,404.6658
2025,12,17,22,0,18.94,12.41031001467324,-28.280599999999996,376.4797,404.7603
2025,12,17,22,10,18.93,12.469492262663604,-26.125200000000007,378.8396,404.9648
2025,12,17,22,20,18.86,12.468119720895958,-26.2783,377.9939,404.2722
2025,12,17,22,30,18.94,12.413556237538709,-26.94229999999999,377.7163,404.6586
2025,12,17,22,40,18.95,12.354301068823382,-27.51779999999997,377.2787,404.7965
2025,12,17,22,50,18.95,12.354301068823382,-25.909099999999967,379.0004,404.9095
2025,12,17,23,0,19.02,12.35489786059351,-5.257200000000012,403.3412,408.5984
2025,12,17,23,10,19.04,12.33356669090505,-3.93689999999998,405.618,409.5549
2025,12,17,23,20,19.09,12.314321154198876,-3.860500000000002,406.226,410.0865
2025,12,17,23,30,19.13,12.38115394849203,-3.9715000000000487,406.3923,410.3638
2025,12,17,23,40,19.08,12.352884507909035,-4.060800000000029,406.3606,410.4214
2025,12,17,23,50,19.04,12.358057490529562,-4.282000000000039,406.0277,410.3097
2025,12,18,0,0,18.94,12.46549580338615,-4.357599999999991,405.73,410.0876
2025,12,18,0,10,18.85,12.44783888136664,-4.464200000000005,405.3229,409.7871
2025,12,18,0,20,18.81,12.510257437063082,-4.696399999999983,404.802,409.4984
2025,12,18,0,30,18.75,12.536578236061494,-4.670799999999986,404.8727,409.5435
2025,12,18,0,40,18.77,12.53052336135332,-4.724700000000041,404.7605,409.4852
2025,12,18,0,50,18.72,12.51275256069546,-4.798800000000028,404.445,409.2438
2025,12,18,1,0,18.73,12.456031941794018,-4.731800000000021,404.4632,409.195
2025,12,18,1,10,18.68,12.424038850175588,-4.81129999999996,404.2719,409.0832
2025,12,18,1,20,18.69,12.36102239008435,-4.645399999999995,404.4029,409.0483
2025,12,18,1,30,18.63,12.382549842668231,-4.751000000000033,404.1176,408.8686
2025,12,18,1,40,18.63,12.27577624685629,-4.957899999999995,403.7397,408.6976
2025,12,18,1,50,18.59,12.391419204540664,-6.385999999999967,402.0031,408.3891
2025,12,18,2,0,18.55,12.39699587924694,-11.151400000000024,396.3166,407.468
2025,12,18,2,10,18.49,12.343525522321302,-6.086700000000008,401.8393,407.926
2025,12,18,2,20,18.5,12.320794876939727,-6.8624999999999545,401.047,407.9095
2025,12,18,2,30,18.45,12.364753731127667,-6.414600000000007,401.4321,407.8467
2025,12,18,2,40,18.45,12.396288425672752,-7.324400000000026,399.8375,407.1619
2025,12,18,2,50,18.4,12.29042503240427,-11.181600000000005,394.8539,406.0355
2025,12,18,3,0,18.37,12.232484491771324,-21.134799999999984,383.1669,404.3017
2025,12,18,3,10,18.31,12.221856872794666,-22.8605,381.1385,403.999
2025,12,18,3,20,18.25,12.239176262669384,-22.38009999999997,380.0706,402.4507
2025,12,18,3,30,18.21,12.116874723080802,-24.53860000000003,378.2612,402.7998
2025,12,18,19,30,19.82,13.931396180359028,-15.267600000000016,397.7095,412.9771
2025,12,18,19,40,19.76,14.069824809380512,-13.674399999999991,399.8494,413.5238
2025,12,18,19,50,19.87,14.109446591846734,-15.315399999999954,398.403,413.7184
2025,12,18,20,0,20.01,14.139221745496837,-17.34839999999997,396.2796,413.628
2025,12,18,20,10,20.0,14.18276986485508,-26.15980000000002,385.2876,411.4474
2025,12,18,20,20,19.9,14.220147739014402,-26.820799999999963,384.2438,411.0646
2025,12,18,20,30,19.87,14.263741876569238,-26.93700000000001,383.9182,410.8552
2025,12,18,20,40,19.78,14.342147415129936,-26.041800000000023,383.7679,409.8097
2025,12,18,20,50,19.7,14.393797352050855,-25.531900000000007,384.2137,409.7456
2025,12,18,21,0,19.68,14.444724499039577,-20.409899999999997,390.2884,410.6983
2025,12,18,21,10,19.79,14.521199373974063,-14.398500000000013,397.8184,412.2169
2025,12,18,21,20,19.78,14.546791611303012,-15.779699999999991,395.8226,411.6023
2025,12,18,21,30,19.87,14.5380446049648,-14.533900000000015,397.4754,412.0093
2025,12,18,21,40,19.86,14.529524941029088,-17.156199999999956,394.107,411.2632
2025,12,18,21,50,19.9,14.494933202570238,-14.028599999999985,397.3657,411.3943
2025,12,18,22,0,19.92,14.529125179232654,-13.488499999999988,397.9717,411.4602
2025,12,18,22,10,19.85,14.469638106421325,-16.5736,392.2327,408.8063
2025,12,18,22,20,19.77,14.504173442769254,-15.105799999999988,393.9897,409.0955
2025,12,18,22,30,19.69,14.487134117971545,-19.135400000000004,389.0218,408.1572
2025,12,18,22,40,19.64,14.563067176032815,-19.8766,388.082,407.9586
2025,12,18,22,50,19.63,14.622134254077352,-22.899299999999982,385.4388,408.3381
2025,12,18,23,0,19.6,14.663889887527596,-21.50360000000001,386.8589,408.3625
2025,12,18,23,10,19.5,14.661848518705202,-19.522099999999966,389.5774,409.0995
2025,12,18,23,20,19.5,14.645072948317663,-10.13069999999999,400.403,410.5337
2025,12,18,23,30,19.41,14.71794788243497,-12.01339999999999,398.1975,410.2109
2025,12,18,23,40,19.5,14.678624089092734,-13.885400000000004,395.7328,409.6182
2025,12,18,23,50,19.51,14.720826392223575,-12.875400000000012,397.292,410.1674
2025,12,19,0,0,19.37,14.716644881933613,-14.258099999999956,395.2576,409.5157
2025,12,19,0,10,19.17,14.626581515359703,-14.137699999999995,394.344,408.4817
2025,12,19,0,20,19.07,14.638728603014387,-11.873000000000047,396.7637,408.6367
2025,12,19,0,30,19.05,14.654141310784931,-11.219299999999976,397.817,409.0363
2025,12,19,0,40,19.05,14.654141310784931,-10.466499999999996,398.7225,409.189
2025,12,19,0,50,19.09,14.63963179767792,-11.66160000000002,397.5139,409.1755
2025,12,19,1,0,19.11,14.640514015256825,-13.786199999999951,394.2447,408.0309
2025,12,19,1,10,19.1,14.582727725702728,-14.045200000000024,393.9998,408.045
2025,12,19,1,20,18.95,14.502945779491627,-18.442499999999995,386.9244,405.3669
2025,12,19,1,30,18.75,14.428861649237335,-23.25019999999995,380.1625,403.4127
2025,12,19,1,40,18.46,14.325239779688756,-23.168799999999976,379.1617,402.3305
2025,12,19,1,50,18.13,14.248532867524968,-22.951599999999985,378.7523,401.7039
2025,12,19,2,0,17.99,14.17644669325832,-18.3023,381.4834,399.7857
2025,12,19,2,10,17.86,14.143297437722616,-15.15440000000001,386.4695,401.6239
2025,12,19,2,20,18.08,14.391349262082336,-13.467300000000025,390.5392,404.0065
2025,12,19,2,30,18.09,14.322736961743676,-11.578900000000033,392.8735,404.4524
2025,12,19,2,40,18.14,14.318921882468285,-11.265300000000025,393.2303,404.4956
2025,12,19,2,50,18.13,14.294945026702576,-11.708100000000002,392.6984,404.4065
2025,12,19,3,0,18.13,14.248532867524968,-11.539500000000032,392.8055,404.345
2025,12,19,3,10,18.05,14.180934982670353,-11.538700000000006,392.187,403.7257
2025,12,19,3,20,18.04,14.187893006380891,-11.91640000000001,391.3034,403.2198
2025,12,19,3,30,18.0,14.200234117636958,-10.836700000000008,391.7198,402.5565
2025,12,19,19,30,18.61,15.471811388463264,-7.21999999999997,404.4082,411.6282
2025,12,19,19,40,18.7,15.554436533282864,-6.624099999999999,405.0967,411.7208
2025,12,19,19,50,18.73,15.566032194957518,-6.4024,405.5643,411.9667
2025,12,19,20,0,18.87,15.67922212917484,-6.475499999999954,405.761,412.2365
2025,12,19,20,10,18.91,15.66770576345336,-6.761099999999999,405.791,412.5521
2025,12,19,20,20,18.95,15.65603553351616,-8.266300000000001,403.8379,412.1042
2025,12,19,20,30,18.91,15.61909861010242,-7.1422999999999774,404.9198,412.0621
2025,12,19,20,40,18.91,15.635300994552733,-7.646999999999991,403.8436,411.4906
2025,12,19,20,50,18.86,15.589188300938844,-7.679899999999975,403.8799,411.5598
2025,12,19,21,0,18.82,15.60073245102719,-6.710899999999981,404.8115,411.5224
2025,12,19,21,10,18.74,15.559200609847684,-3.028099999999995,409.1308,412.1589
2025,12,19,21,20,18.73,15.598094053237553,-2.9024,409.4174,412.3198
2025,12,19,21,30,18.74,15.623362261847062,-2.8088000000000197,409.6439,412.4527
2025,12,19,21,40,18.78,15.692515565854224,-2.80540000000002,410.0331,412.8385
2025,12,19,21,50,18.78,15.692515565854224,-2.794499999999971,410.064,412.8585
2025,12,19,22,0,18.77,15.699309212672723,-2.839699999999993,409.8433,412.683
2025,12,19,22,10,18.74,15.671483500846588,-2.925000000000012,409.7151,412.6401
2025,12,19,22,20,18.72,15.65295678847563,-3.138800000000004,409.5925,412.7313
2025,12,19,22,30,18.72,15.65295678847563,-3.248800000000017,409.8012,413.05
2025,12,19,22,40,18.71,15.64370055484988,-3.2391999999999825,409.7221,412.9613
2025,12,19,22,50,18.74,15.671483500846588,-3.4022999999999683,409.4655,412.8678
2025,12,19,23,0,18.77,15.683240318903357,-3.730200000000025,409.1028,412.833
2025,12,19,23,10,18.73,15.646186840657608,-3.740200000000016,409.1108,412.851
2025,12,19,23,20,18.74,15.655443087846743,-4.483699999999999,408.0016,412.4853
2025,12,19,23,30,18.72,15.636935338333894,-7.918900000000008,403.7987,411.7176
2025,12,19,23,40,18.73,15.646186840657608,-5.982499999999959,405.7565,411.739
2025,12,19,23,50,18.69,15.609209280272124,-3.454999999999984,408.8564,412.3114
2025,12,20,0,0,18.68,15.599976737130287,-3.6988000000000056,408.6648,412.3636
2025,12,20,0,10,18.68,15.599976737130287,-5.8057999999999765,406.1555,411.9613
2025,12,20,0,20,18.67,15.590748928717336,-5.299800000000005,406.6005,411.9003
2025,12,20,0,30,18.65,15.572307507977598,-8.539499999999975,402.6727,411.2122
2025,12,20,0,40,18.69,15.609209280272124,-4.425299999999993,407.5421,411.9674
2025,12,20,0,50,18.78,15.692515565854224,-2.9383000000000266,409.659,412.5973
2025,12,20,1,0,18.82,15.729664124176177,-3.031400000000019,409.8456,412.877
2025,12,20,1,10,18.83,15.722837179703872,-2.942999999999984,410.1007,413.0437
2025,12,20,1,20,18.89,15.762491049687966,-3.760599999999954,409.2354,412.996
2025,12,20,1,30,18.87,15.743878715274528,-2.7577,410.4688,413.2265
2025,12,20,1,40,18.92,15.774233357419591,-2.981800000000021,410.2543,413.2361
2025,12,20,1,50,18.86,15.702270495867932,-2.8133000000000266,410.3993,413.2126
2025,12,20,2,0,18.87,15.69538627569976,-2.886799999999994,410.2268,413.1136
2025,12,20,2,10,18.86,15.686115896592348,-3.0575999999999794,409.9895,413.0471
2025,12,20,2,20,18.82,15.63296536931444,-3.1667999999999665,409.7259,412.8927
2025,12,20,2,30,18.82,15.616848910170818,-3.324700000000007,409.4731,412.7978
2025,12,20,2,40,18.78,15.563888389084926,-3.549300000000017,409.1276,412.6769
2025,12,20,2,50,18.78,15.547809991988768,-3.547200000000032,409.0583,412.6055
2025,12,20,3,0,18.74,15.495038957848315,-3.911000000000002,408.5142,412.4252
2025,12,20,3,10,18.73,15.46984662011741,-4.186800000000005,408.2473,412.4341
2025,12,20,3,20,18.73,15.437784761837374,-4.047300000000007,408.3634,412.4107
2025,12,20,3,30,18.67,15.31918875270484,-4.1825999999999794,408.0212,412.2038
2025,12,20,19,30,19.46,15.999771466504844,-20.415800000000047,393.6946,414.1104
2025,12,20,19,40,19.46,15.983035303882977,-3.6304000000000087,412.7667,416.3971
2025,12,20,19,50,19.57,16.069870007445257,-3.216200000000015,413.6794,416.8956
2025,12,20,20,0,19.69,16.166555988790257,-4.051900000000046,413.3452,417.3971
2025,12,20,20,10,19.69,16.149592131509262,-3.415399999999977,414.216,417.6314
2025,12,20,20,20,19.78,16.235106229730913,-2.841400000000021,415.2672,418.1086
2025,12,20,20,30,19.85,16.301888138832076,-2.872100000000046,415.4102,418.2823
2025,12,20,20,40,19.87,16.33815626006068,-2.8519000000000005,415.4937,418.3456
2025,12,20,20,50,19.88,16.364889670831246,-2.981099999999969,415.5031,418.4842
2025,12,20,21,0,19.87,16.3553001805854,-2.8929999999999723,415.7513,418.6443
2025,12,20,21,10,19.92,16.403296356198762,-2.7438000000000216,416.0539,418.7977
2025,12,20,21,20,19.91,16.393687372077338,-5.805700000000002,412.5936,418.3993
2025,12,20,21,30,19.82,16.273238237670917,-4.835100000000011,413.282,418.1171
2025,12,20,21,40,19.69,16.11566441694727,-4.458100000000002,412.9268,417.3849
2025,12,20,21,50,19.6,15.980096344635944,-4.203900000000033,412.9471,417.151
2025,12,20,22,0,19.61,15.989485707060728,-4.423900000000003,412.5908,417.0147
2025,12,20,22,10,19.6,15.980096344635944,-7.528099999999995,408.666,416.1941
2025,12,20,22,20,19.46,15.865882165529907,-16.29230000000001,397.893,414.1853
2025,12,20,22,30,19.34,15.804117643231969,-23.20549999999997,388.6779,411.8834
2025,12,20,22,40,19.16,15.67032453888252,-17.798400000000015,393.2271,411.0255
2025,12,20,22,50,19.13,15.691877468856394,-28.13099999999997,379.9039,408.0349
2025,12,20,23,0,18.94,15.53317641125071,-25.831999999999997,379.1012,404.9332
2025,12,20,23,10,18.91,15.55428907230116,-25.076300000000003,379.354,404.4303
2025,12,20,23,20,18.86,15.540724503112092,-22.4366,382.0871,404.5237
2025,12,20,23,30,18.56,15.267368710499513,-17.95429999999999,386.0929,404.0472
2025,12,20,23,40,18.86,15.605342900214426,-15.970500000000015,390.3514,406.3219
2025,12,20,23,50,18.79,15.557004420169775,-14.68259999999998,393.2119,407.8945
2025,12,21,0,0,18.77,15.55468916874841,-14.3125,394.0876,408.4001
2025,12,21,0,10,18.78,15.563888389084926,-14.73539999999997,393.886,408.6214
2025,12,21,0,20,18.86,15.637652098765594,-15.408200000000022,392.9591,408.3673
2025,12,21,0,30,18.83,15.609955271747026,-16.32639999999998,391.3132,407.6396
2025,12,21,0,40,18.75,15.536304868144317,-17.79200000000003,388.8225,406.6145
2025,12,21,0,50,18.68,15.440140909905592,-20.14100000000002,386.4158,406.5568
2025,12,21,1,0,18.61,15.376306379892505,-19.343700000000013,385.2158,404.5595
2025,12,21,1,10,18.6,15.367205866128357,-21.46499999999997,385.0865,406.5515
2025,12,21,1,20,18.59,15.35811002256387,-22.245000000000005,383.9092,406.1542
2025,12,21,1,30,18.64,15.387690169463296,-24.008500000000023,382.0662,406.0747
2025,12,21,1,40,18.83,15.561577311194094,-23.02389999999997,384.4186,407.4425
2025,12,21,1,50,19.02,15.720857362212438,-19.318200000000047,389.5223,408.8405
2025,12,21,2,0,19.05,15.716035608667898,-7.6952,402.833,410.5282
2025,12,21,2,10,19.23,15.900209516905123,-20.78140000000002,389.6295,410.4109
2025,12,21,2,20,19.32,15.934911799357897,-15.260400000000004,396.4769,411.7373
2025,12,21,2,30,19.33,15.911077936634952,-4.163900000000012,408.7561,412.92
2025,12,21,2,40,19.39,15.984028959964078,-3.135499999999979,410.8141,413.9496
2025,12,21,2,50,19.6,16.148840762213936,-2.4470000000000027,412.6074,415.0544
2025,12,21,3,0,19.69,16.21744756063325,-2.195700000000045,413.5087,415.7044
2025,12,21,3,10,19.74,16.265106495010738,-2.4861000000000217,413.5585,416.0446
2025,12,21,3,20,19.73,16.153542638284137,-2.007200000000012,414.1977,416.2049
2025,12,21,3,30,19.7,16.142100568160807,-2.3251999999999957,413.6209,415.9461
2025,12,21,19,30,17.23,11.077331599258152,-5.9746000000000095,394.8601,400.8347
2025,12,21,19,40,17.13,11.11468744077245,-17.839,380.7636,398.6026
2025,12,21,19,50,17.09,11.152061275725895,-6.122900000000016,393.7774,399.9003
2025,12,21,20,0,17.13,11.076793148422585,-8.089999999999975,391.8134,399.9034
2025,12,21,20,10,17.18,11.072001313707728,-8.524900000000002,391.3005,399.8254
2025,12,21,20,20,17.17,10.987942619431909,-17.991499999999974,380.3353,398.3268
2025,12,21,20,30,17.29,10.774312444650516,-26.704999999999984,369.6734,396.3784
2025,12,21,20,40,17.49,10.41245400911192,-29.758899999999983,366.5776,396.3365
2025,12,21,20,50,17.37,10.663340539587557,-30.2106,365.5384,395.749
2025,12,21,21,0,17.31,10.611891696693162,-29.169899999999984,366.1255,395.2954
2025,12,21,21,10,17.26,10.578728566379231,-29.73879999999997,365.4248,395.1636
2025,12,21,21,20,17.23,10.644795156931062,-28.72820000000001,366.1028,394.831
2025,12,21,21,30,17.17,10.69136605358366,-29.546100000000024,365.2715,394.8176
2025,12,21,21,40,17.28,10.66492557144722,-27.133500000000023,368.0155,395.149
2025,12,21,21,50,17.26,10.710925951962976,-25.45569999999998,370.2289,395.6846
2025,12,21,22,0,17.36,10.894872486562887,-27.68960000000004,368.0064,395.696
2025,12,21,22,10,17.26,11.022324238004687,-28.48199999999997,367.1496,395.6316
2025,12,21,22,20,17.31,11.101014012853389,-24.8202,370.9327,395.7529
2025,12,21,22,30,17.38,11.180123618523677,-16.23090000000002,381.2652,397.4961
